Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
82,"Bienvenue - Hautot-sur-Mer , Petit Appeville , Pourville - Seine-maritime - Normandie",http://www.hautot-sur-mer.fr/,https://gnau30.operis.fr/terroirdecaux/gnau/#/,gnau30.operis.fr/terroirdecaux/gnau/#/,11,63,false,false,false,true,false,false,false,false,2024-09-26,2025-06-24,false,false
70,Site officiel de la ville de La Ciotat,https://www.laciotat.com/,https://gnau30.operis.fr/laciotat/gnau/#/,Guichet Numérique des autorisations d'urbanisme,26,156,false,false,false,true,false,false,false,false,2024-12-20,2025-04-02,false,true
67,Site officiel de la ville de La Ciotat,https://www.laciotat.com/,https://gnau30.operis.fr/laciotat/gnau,Guichet Numérique des autorisations d'urbanisme,23,176,false,false,false,true,false,false,false,false,2025-04-17,2025-06-19,false,true
63,"agen-d-aveyron.fr, site de la Mairie d'Agen d'Aveyron dans l'Aveyron (12) - Occitanie",https://www.agen-d-aveyron.fr/,https://gnau30.operis.fr/aveyroningenierie/gnau/#/,Guichet Numérique des Autorisations d'Urbanisme,5,45,false,false,false,true,false,false,false,false,2024-08-30,2025-08-06,false,false
62,"lhospitaletdularzac.fr, site de la Mairie de L'Hospitalet du Larzac dans l'Aveyron (12) - Occitanie",https://www.lhospitaletdularzac.fr/,https://gnau30.operis.fr/aveyroningenierie/gnau/#/,Demande en ligne des autorisations d'urbanisme,6,48,false,false,false,true,false,false,false,false,2024-08-22,2025-07-30,false,false
61,"valzergues.fr, site de la Mairie de Valzergues dans l'Aveyron (12) - Occitanie",https://www.valzergues.fr/,https://gnau30.operis.fr/aveyroningenierie/gnau/#/,Demande en ligne des autorisations d'urbanisme,3,49,false,false,false,true,false,false,false,false,2024-03-04,2025-03-04,false,true
47,Accueil - Ville de Bourg-les-Valence,https://www.bourg-les-valence.fr/,https://gnau30.operis.fr/bourglesvalence/gnau/#/,,8,148,false,false,false,true,false,false,false,false,2024-10-22,2025-08-05,false,false
46,Guissény - Commune littorale,https://www.guisseny.net/,https://gnau30.operis.fr/landerneaudaoulas/gnau/?ref=CLCL#/,Autorisations d'urbanisme,13,58,false,false,false,true,false,false,false,false,2024-10-24,2025-05-23,false,false
46,Guissény - Commune littorale,https://www.guisseny.net/,https://gnau30.operis.fr/landerneaudaoulas/gnau/?ref=CLCL#/,bouton plans pour site internet.JPG,13,58,false,false,false,false,false,false,true,false,2024-10-24,2025-05-23,false,false
45,Accueil | Ville de Gif-sur-Yvette,https://www.ville-gif.fr/3/accueil.htm,https://gnau30.operis.fr/gifsuryvette/gnau/#/,Guichet numérique des autorisations d'urbanisme,28,131,false,false,false,true,false,false,false,false,2024-05-25,2025-08-01,false,false
43,Mairie de Lanuéjouls – Site officiel de la Mairie de Lanuéjouls,http://www.lanuejouls.fr/,https://gnau30.operis.fr/aveyroningenierie/gnau/,Accéder au guichet unique d'autorisations d'urbanisme,11,49,false,false,false,false,false,false,true,true,2025-01-29,2025-07-28,false,false
35,Marchés de services,https://www.laciotat.com/votre-mairie/marches-publics-la-ciotat/marches-de-services,https://gnau30.operis.fr/laciotat/gnau,Guichet Numérique des autorisations d'urbanisme,18,155,false,false,false,true,false,false,false,false,2025-05-20,2025-05-20,false,false
25,Soirée Saint Patrick - Samedi 16 Mars 2024,https://www.laciotat.com/actualite/lagenda/104-soiree-saint-patrick-samedi-16-mars-2024,https://gnau30.operis.fr/laciotat/gnau,Guichet Numérique des autorisations d'urbanisme,18,159,false,false,false,true,false,false,false,false,2025-05-31,2025-05-31,false,false
24,Les crêtes en pleine nature,https://www.laciotat.com/actualite/lagenda/206-les-cretes-en-pleine-nature/2024-05-26-10-19,https://gnau30.operis.fr/laciotat/gnau,Guichet Numérique des autorisations d'urbanisme,20,137,false,false,false,true,false,false,false,false,2025-04-24,2025-06-19,false,true
23,Toutes les informations - Cadre de vie - Ville de Bourg-les-Valence,https://www.bourg-les-valence.fr/cadre-de-vie/toutes-les-informations-cadre-de-vie/,https://gnau30.operis.fr/bourglesvalence/gnau/#/,GUICHET NUMÉRIQUE DES AUTORISATIONS D’URBANISME,60,153,false,false,false,true,false,false,false,false,2024-10-26,2025-07-30,false,false
20,5ème Salon de la Bière Artisanale de La Ciotat | LA CIOTAT BIÈRE FEST,https://www.laciotat.com/actualite/lagenda/501-5eme-salon-de-la-biere-artisanale-de-la-ciotat-la-ciotat-biere-fest/2024-11-15-00-00,https://gnau30.operis.fr/laciotat/gnau,Guichet Numérique des autorisations d'urbanisme,19,142,false,false,false,true,false,false,false,false,2025-04-09,2025-07-01,false,true
19,Chapelle des Pénitents Bleus,https://www.laciotat.com/etablissements-culturels/joomlannuaire/fiche/209-chapelle-des-penitents-bleus/35-etablissements-culturels,https://gnau30.operis.fr/laciotat/gnau/#/,Guichet Numérique des autorisations d'urbanisme,21,133,false,false,false,true,false,false,false,false,2024-11-28,2025-02-12,false,true
19,Autorisations d'Urbanisme - Pays Ségali Communauté,https://www.payssegali.fr/les-services/urbanisme/autorisations-durbanisme/,https://gnau30.operis.fr/aveyroningenierie/gnau/,ce lien,9,67,false,false,false,true,false,false,false,false,2025-02-06,2025-08-07,false,false
19,Fête des artistes 2025 | Ville de Gif-sur-Yvette,https://www.ville-gif.fr/8-11795/agenda/fiche/fete-des-artistes-2025.htm,https://gnau30.operis.fr/gifsuryvette/gnau/#/,Guichet numérique des autorisations d'urbanisme,68,113,false,false,false,true,false,false,false,false,2025-06-01,2025-08-06,false,false
19,Fête de la musique 2025 | Ville de Gif-sur-Yvette,https://www.ville-gif.fr/8-11796/agenda/fiche/fete-de-la-musique-2025.htm,https://gnau30.operis.fr/gifsuryvette/gnau/#/,Guichet numérique des autorisations d'urbanisme,27,98,false,false,false,true,false,false,false,false,2025-06-01,2025-07-03,false,false
