Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
75,Page d'accueil | Site internet officiel de la ville de Compiègne et de son Agglomération (ARC).,https://www.agglo-compiegne.fr/,https://gnau31.operis.fr/regioncompiegne/gnau/#/,Guichet numérique des autorisations d'urbanisme (nouvelle fenêtre),34,41,false,false,false,true,false,false,false,false,2025-01-06,2025-08-06,false,false
68,Page d'accueil | Site internet officiel de la ville de Compiègne et de son Agglomération (ARC).,https://www.agglo-compiegne.fr/,https://gnau31.operis.fr/regioncompiegne/gnau/#/,,34,36,false,false,false,true,false,false,false,false,2023-09-20,2025-02-03,false,true
64,Site officiel de la Ville de Collioure,https://www.collioure.fr/fr,https://gnau31.operis.fr/alberescotevermeille/gnau/?REF=COLLIOURE,Dépôt en ligne CU et DIA,35,100,false,false,false,true,false,false,false,true,2023-04-16,2025-04-07,false,false
64,Site officiel de la Ville de Collioure,https://www.collioure.fr/fr,https://gnau31.operis.fr/alberescotevermeille/gnau/?REF=COLLIOURE,Autorisations d'urbanisme - Dépôt en ligne,35,100,false,false,false,true,false,false,false,true,2024-04-09,2025-04-07,false,false
59,La mairie de Walheim,https://walheim.fr/,https://gnau31.operis.fr/sundgau/gnau/?ref=Sundgau#/,Urbanisme Plateforme de dépôt des demandes d’autorisation d’urbanisme,20,78,false,false,false,false,false,false,true,true,2023-11-14,2025-08-01,false,false
59,La mairie de Walheim,https://walheim.fr/,https://gnau31.operis.fr/sundgau/gnau/?ref=Sundgau#/,Dépôt des demandes d’autorisation d’urbanisme,20,78,false,false,false,true,false,false,false,true,2023-11-14,2025-08-01,false,false
53,Page d'accueil | Site internet officiel de la ville de Compiègne et de son Agglomération (ARC).,https://www.compiegne.fr/,https://gnau31.operis.fr/regioncompiegne/gnau/#/,Guichet numérique des autorisations d'urbanisme (nouvelle fenêtre),38,31,false,false,false,true,false,false,false,false,2025-01-06,2025-07-02,false,true
47,,https://gnau.cc-acvi.com/?REF=BANYULS,https://gnau31.operis.fr/alberescotevermeille/gnau/?REF=BANYULS,,0,0,false,false,false,true,false,false,false,false,2025-06-06,2025-06-06,false,false
28,Formulaires d'urbanismeSidobre Vals et Plateaux,https://ccsvp.fr/urbanisme-formulaires-ads,https://gnau31.operis.fr/sidobrevalsetplateaux/gnau/#/,https://gnau31.operis.fr/sidobrevalsetplateaux/gnau/#/,22,59,false,false,false,true,false,false,false,false,2024-09-17,2025-03-05,false,false
22,Guichet unique des autorisations d'urbanisme,https://www.meusegrandsud.fr/les-competences/amenagement-de-lespace/guichet-unique-des-autorisations-durbanisme,https://gnau31.operis.fr/barleduc/gnau/#/,se connecter,15,131,false,false,false,true,false,false,false,false,2025-03-06,2025-08-02,false,false
22,Guichet unique des autorisations d'urbanisme,https://www.meusegrandsud.fr/les-competences/amenagement-de-lespace/guichet-unique-des-autorisations-durbanisme,https://gnau31.operis.fr/barleduc/gnau/#/,https://meusegrandsud.fr/gnau,15,131,false,false,false,true,false,false,false,false,2025-03-06,2025-08-02,false,false
21,"Bienvenue sur le site de Fulleren - Fulleren, village du Sundgau",https://www.fulleren.net/,https://gnau31.operis.fr/sundgau/gnau/,Guichet numérique des autorisations d’urbanisme,19,103,false,false,false,true,false,false,false,false,2024-10-25,2025-04-07,false,false
20,Accueil - Saint-Vaast-de-Longmont,https://www.saintvaastdelongmont.fr/,https://gnau31.operis.fr/regioncompiegne/gnau/#/,Déclaration Urbanisme en ligne,30,68,false,false,false,true,false,false,false,false,2024-09-26,2025-08-02,false,false
