Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
55,Commune de Joigny | Ville de Joigny,https://www.ville-joigny.fr/,https://gnau38.operis.fr/jovinien/gnau/#/,Guichet numérique des autorisations d'urbanisme,19,111,false,false,false,true,false,false,false,false,2025-03-07,2025-07-29,false,false
51,,https://www.ccarm.fr/,https://gnau38.operis.fr/ardennerivedemeuse/gnau/,Guichet Numérique des Autorisations d’Urbanisme (plateforme indisponible le 4 juin 2025),10,80,false,false,false,true,false,false,false,false,2025-06-02,2025-07-03,false,true
51,,https://www.ccarm.fr/,https://gnau38.operis.fr/ardennerivedemeuse/gnau/,Guichet Numérique des Autorisations d’Urbanisme,10,81,false,false,false,true,false,false,false,false,2024-06-22,2025-08-03,false,false
47,LA MAIRIE,https://fleurymerogis.fr/,https://gnau38.operis.fr/coeuressonne/gnau/?ref=Fleury-Merogis#/,GUICHET URBA,14,110,false,false,false,true,false,false,false,true,2023-05-01,2025-07-27,false,false
46,Page non trouvée | Ville de Joigny,https://www.ville-joigny.fr/vivre-a-joigny/centre-com-action-sociale,https://gnau38.operis.fr/jovinien/gnau/#/,Guichet numérique des autorisations d'urbanisme,12,84,false,false,false,true,false,false,false,false,2025-06-03,2025-06-03,false,false
45,"saint julien du sault 89 yonne france - ville industrielle proxi Paris, pays art et histoire chapelle, cité medievale orgue renaissance vitraux",http://www.saintjuliendusault.fr/,https://gnau38.operis.fr/jovinien/gnau/,,6,13,false,false,false,true,false,false,false,false,2024-08-28,2025-08-03,false,false
45,"saint julien du sault 89 yonne france - ville industrielle proxi Paris, pays art et histoire chapelle, cité medievale orgue renaissance vitraux",http://www.saintjuliendusault.fr/,https://gnau38.operis.fr/jovinien/gnau/,Les autorisations d'urbanisme,6,13,false,false,false,true,false,false,false,false,2024-08-28,2025-08-03,false,false
45,"saint julien du sault 89 yonne france - ville industrielle proxi Paris, pays art et histoire chapelle, cité medievale orgue renaissance vitraux",http://www.saintjuliendusault.fr/,https://gnau38.operis.fr/jovinien/gnau/,Depuis le 1 er janvier 2022 vous pouvez déposer vos demandes d'autorisation d'urbanisme en ligne.,6,13,false,false,false,true,false,false,false,false,2024-08-28,2025-08-03,false,false
43,Page non trouvée – Ardenne Rives de Meuse,https://www.ccarm.fr/index.php/investir/pourquoi-%20investir-chez-nous/,https://gnau38.operis.fr/ardennerivedemeuse/gnau/,Guichet Numérique des Autorisations d’Urbanisme,6,75,false,false,false,true,false,false,false,false,2024-12-04,2025-04-14,false,false
42,Site officiel de la mairie de VILLEMOISSON-sur-ORGE,http://www.villemoisson.fr/,https://gnau38.operis.fr/coeuressonne/gnau/?ref=Villemoisson-sur-Orge,Guichet numérique des autorisations d'urbanisme,14,135,false,false,false,true,false,false,false,true,2024-12-28,2025-03-26,false,true
41,Mairie de CHAMPLAY | Mairie de CHAMPLAY,https://mairie-champlay.fr/,https://gnau38.operis.fr/jovinien/gnau/,Guichet numérique des autorisations d'urbanisme,7,47,false,false,false,false,false,false,true,false,2024-09-11,2025-07-24,false,false
36,Page non trouvée | Ville de Joigny,https://www.ville-joigny.fr/vivre-a-joigny/sante,https://gnau38.operis.fr/jovinien/gnau/#/,Guichet numérique des autorisations d'urbanisme,12,84,false,false,false,true,false,false,false,false,2025-06-14,2025-06-14,false,false
