Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
64,Accueil - Haut-Pays du Montreuillois (CCHPM),https://www.cchpm.fr/,https://gnau40.operis.fr/cchpm/gnau/#/,Guichet numérique des autorisations d’urbanisme,9,135,false,false,false,false,false,false,true,false,2024-05-22,2025-07-22,false,false
51,Le Châtelet-en-Brie,https://www.chatelet-en-brie.fr/,https://gnau40.operis.fr/lechateletenbrie/gnau/#/,Guichet numérique | Autorisations d'urbanisme,7,122,false,false,false,false,false,false,true,false,2024-12-26,2025-07-19,false,false
41,Page d'accueil | Mairie de Fruges,https://www.ville-fruges.fr/,https://gnau40.operis.fr/cchpm/gnau/#/,Guichet Numérique des autorisations d'Urbanisme,3,22,false,false,false,true,false,false,false,false,2025-05-28,2025-08-07,false,false
11,Dématérialisation des actes d'urbanisme - Ville de Nemours,https://www.nemours.fr/cadre-de-vie-urbanisme/dematerialisation-des-actes-durbanisme/,https://gnau40.operis.fr/paysdenemours/gnau/#,est accessible ic,7,91,false,false,false,true,false,false,false,false,2024-03-06,2025-02-06,false,true
11,Dématérialisation des actes d'urbanisme - Ville de Nemours,https://www.nemours.fr/cadre-de-vie-urbanisme/dematerialisation-des-actes-durbanisme/,https://gnau40.operis.fr/paysdenemours/gnau/#,i,7,91,false,false,false,true,false,false,false,false,2024-03-06,2025-02-06,false,true
7,Urbanisme - Ville du Crotoy,https://villeducrotoy.fr/accueil/urbanisme/,https://gnau40.operis.fr/crotoy/gnau/#/,le guichet numérique des autorisations d’urbanisme (GNAU),19,275,false,false,false,true,false,false,false,false,2025-01-30,2025-07-19,false,false
7,Les déclarations d'urbanisme sont désormais faisables en ligne - Ville du Crotoy,https://villeducrotoy.fr/actualites/a-la-une/vie-locale-a-la-une/les-declarations-durbanisme-sont-desormais-faisable-en-ligne/,https://gnau40.operis.fr/crotoy/gnau/#/,guichet numérique des autorisations d’urbanisme (GNAU).,12,191,false,false,false,true,false,false,false,false,2025-02-01,2025-07-22,false,false
7,Châtelet en Brie | autorisations d'urbanisme,https://www.chatelet-en-brie.fr/Autorisations%20d'urbanisme/43/,https://gnau40.operis.fr/lechateletenbrie/gnau/#/,ce lien,6,105,false,false,false,true,false,false,false,false,2024-04-24,2025-04-04,false,true
7,Châtelet en Brie | autorisations d'urbanisme,https://www.chatelet-en-brie.fr/Autorisations+d_urbanisme/43/,https://gnau40.operis.fr/lechateletenbrie/gnau/#/,ce lien,6,105,false,false,false,true,false,false,false,false,2024-04-25,2025-03-31,false,true
7,,https://www.chatelet-en-brie.fr/Outils/imprimer/2183/,https://gnau40.operis.fr/lechateletenbrie/gnau/#/,ce lien,3,16,false,false,false,true,false,false,false,false,2024-04-30,2025-06-15,false,true
