Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
62,Accueil - Ville de Bourbourg,https://www.bourbourg.fr/,https://gnau27.operis.fr/dunkerquegrandlittoral/gnau/#/,Guichet numérique autorisation urbanisme,27,118,false,false,false,true,false,false,false,true,2024-03-30,2024-09-22,false,false
53,- Pays Comminges Pyrénées,https://www.commingespyrenees.fr/,https://gnau27.operis.fr/payscommingespyrenees/gnau/,,5,51,false,false,false,false,false,false,true,false,2022-07-07,2024-10-07,false,false
22,Accueil - Mairie de Labastide Saint Sernin,https://www.labastidesaintsernin.fr/fr/index.html,https://gnau27.operis.fr/coteauxbellevue/gnau/#/,,1,183,false,false,false,false,false,false,true,false,2023-12-13,2024-10-10,false,false
12,Urbanisme,https://www.ville-dunkerque.fr/vie-quotidienne/urbanisme,https://gnau27.operis.fr/dunkerquegrandlittoral/gnau/#/,https://gnau27.operis.fr/dunkerquegrandlittoral/gnau/#/,23,205,false,false,false,true,false,false,false,false,2024-03-21,2024-10-06,false,false
9,Autorisations d’urbanisme,https://ville-champssurmarne.fr/index.php/cadre-de-vie/l-urbanisme/autorisations-d-urbanisme,https://gnau27.operis.fr/champssurmarne/gnau/#/,Pour accéder au service,7,89,false,false,false,true,false,false,false,false,2024-04-08,2024-09-17,false,false
9,Guichet numérique des autorisations d'urbanisme | Mairie de Cenon,https://www.cenon.fr/a-la-une/actualites/guichet-numerique-des-autorisations-durbanisme,https://gnau27.operis.fr/cenon/gnau/#/,Accueil | Guichet Numérique des Autorisations d'Urbanisme (operis.fr),8,32,false,false,false,true,false,false,false,false,2024-04-06,2024-09-14,false,false
8,Les Services - Mairie de Castelginest - Haute-Garonne (31),https://www.mairie-castelginest.fr/fr/services-municipaux/d-u-i/,https://gnau27.operis.fr/castelginest/gnau/#/,Accueil | Guichet Numérique des Autorisations d'Urbanisme (operis.fr),47,104,false,false,false,true,false,false,false,false,2023-12-27,2024-09-15,false,false
7,News - Mise en conformité IMPOTS / URBANISME - Mairie de Franquevielle illiwap news | illiwap®,https://station.illiwap.com/en/public/31197/actu/mise-en-conformite-impots-urbanisme,https://gnau27.operis.fr/payscommingespyrenees/gnau/#/,Website,3,20,false,false,false,false,false,false,true,false,2024-08-12,2024-08-12,false,false
7,Urbanisme - Gournay-sur-Marne,https://ville-gournay-sur-marne.fr/en/rb/214112/urbanisme-50,https://gnau27.operis.fr/gournaysurmarne/gnau/#/,Accueil | Guichet Numérique des Autorisations d'Urbanisme (operis.fr),8,66,false,false,false,true,false,false,false,false,2024-03-01,2024-10-03,false,false
7,Urbanisme - Ville de Mirecourt : Ville de Mirecourt,https://www.mirecourt.fr/cadre-de-vie-et-environnement/urbanisme/,https://gnau27.operis.fr/plainedesvosges/gnau/#/,Cliquez-ici pour avoir accès au service.,20,97,false,false,false,true,false,false,false,false,2024-04-02,2024-10-04,false,false
7,Formulaires d'urbanisme Auneau-Bleury-Saint-Symphorien (28),https://www.ville-ab2s.fr/fr/pages/formulaires-durbanisme-39.html,https://gnau27.operis.fr/auneaubleurystsymphorien/gnau/#/,ici,5,86,false,false,false,true,false,false,false,false,2024-04-25,2024-10-07,false,false
6,Non catégorisé,https://ccov.fr/communaute-de-communes/ccov/actu/2-ccov/ccov-actu/non-categorise?start=10,https://gnau27.operis.fr/plainedesvosges/gnau/#/,Guichet Numérique,14,158,false,false,false,true,false,false,false,false,2024-03-31,2024-10-10,false,false
6,Déclarer mes travaux - Ville de Luynes (Indre-et-Loire),https://luynes.fr/ma-mairie/declarer-mes-travaux/,https://gnau27.operis.fr/luynes/gnau,le Guichet Numérique des Autorisations d’Urbanisme (G.N.A.U.) de Luynes,35,142,false,false,false,true,false,false,false,false,2024-03-07,2024-10-07,false,false
5,Dépôt de demande d’urbanisme | Mairie de Castelmaurou,http://www.castelmaurou.fr/depot-de-demande-durbanisme,https://gnau27.operis.fr/coteauxbellevue/gnau/#/,J'accède au Guichet Numérique des Autorisations d’Urbanisme (GNAU),6,66,false,false,false,true,false,false,false,false,2024-02-26,2024-08-09,false,true
5,Urbanisme,http://www.mairie-saintloupcammas.fr/37ac4f7b-0230-46d4-9045-55aef14945f1.vdom,https://gnau27.operis.fr/coteauxbellevue/gnau/#/,,10,54,false,false,false,true,false,false,false,false,2024-06-08,2024-09-24,false,false
5,Mairie de Pechbonnieu Déposer un dossier,http://www.ville-pechbonnieu.fr/urbanisme-et-environnement/urbanisme/deposer-un-dossier/,http://gnau27.operis.fr/coteauxbellevue/gnau,cliquant ici,12,76,false,false,false,true,false,false,false,false,2024-04-07,2024-09-27,false,false
5,Service urbanisme - Site officiel de Saint-Pathus,https://www.saint-pathus.fr/service-urbanisme/,https://gnau27.operis.fr/saintpathus/gnau/#/,,38,141,false,false,false,false,false,false,true,false,2024-03-31,2024-10-06,false,false
4,Champhol : Urbanisme,http://ville-champhol.fr/demarche%20urbanisme/urbanisme.html,https://gnau27.operis.fr/champhol/gnau,,3,20,false,false,false,false,false,false,true,false,2024-03-26,2024-10-02,false,false
4,Nos actualités - Mairie de Montréjeau,https://www.mairie-montrejeau.com/fr/actualites/generale_0/procedure-dematerialisee-pour-le-depot-d-une-autorisation-d-urbanisme_129,https://gnau27.operis.fr/payscommingespyrenees/gnau/#/,ici,2,101,false,false,false,true,false,false,false,false,2024-02-26,2024-10-09,false,false
3,Dossiers d'urbanisme en ligne - Communauté de communes des Coteaux Bellevue,https://cc-coteauxbellevue.fr/dossiers-durbanisme-en-ligne/,https://gnau27.operis.fr/coteauxbellevue/gnau/#/,ACCEDEZ AU GUICHET NUMÉRIQUE,8,84,false,false,false,true,false,false,false,false,2024-04-21,2024-09-25,false,false
3,DOCUMENTS D’URBANISME – Site officiel de la mairie de Rouffiac Tolosan,https://mairie-rouffiac-tolosan.fr/urbanisme/,https://gnau27.operis.fr/coteauxbellevue/gnau,https://gnau27.operis.fr/coteauxbellevue/gnau,11,60,false,false,false,true,false,false,false,false,2024-03-24,2024-09-16,false,false
3,Autorisations d'urbanisme - Urbanisme - Démarches - Mairie de Dompaire,https://www.dompaire.fr/fr/autorisations-d-urbanisme.html,https://gnau27.operis.fr/plainedesvosges/gnau/#/,Aller sur le Guichet Numérique des Autorisations d'Urbanisme,3,29,false,false,false,true,false,false,false,false,2024-04-13,2024-09-20,false,false
2,Actualités – Mairie de Mattaincourt,https://mairie-mattaincourt.fr/notice-category/actualites,https://gnau27.operis.fr/plainedesvosges/gnau/#/,GUICHET NUMERIQUE,10,87,false,false,false,true,false,false,false,false,2024-05-02,2024-07-23,false,false
2,Urbanisme – Ville de Champhol,https://villedechamphol.fr/les-services/urbanisme/,https://gnau27.operis.fr/champhol/gnau,https://gnau27.operis.fr/champhol/gnau,7,30,false,false,false,true,false,false,false,false,2024-03-07,2024-10-09,false,false
2,Mairie de Valentine en Occitanie 31800,https://www.valentine-lamairie.fr/urbanisme-valentine-haute-garonne_fr.html,https://gnau27.operis.fr/payscommingespyrenees/gnau/#/,Déposer ma demande en ligne,16,31,false,false,false,true,false,false,false,false,2024-02-19,2024-10-06,false,false
1,URBANISME - Lilhac,https://www.mairie-lilhac.fr/fr/infos-pratiques/demarches-administratives/urbanisme.html,https://gnau27.operis.fr/payscommingespyrenees/gnau/#/,https://gnau27.operis.fr/payscommingespyrenees/gnau/#/,1,71,false,false,false,true,false,false,false,false,2024-03-08,2024-10-05,false,false
0,Guichet numérique des autorisations d'urbanisme | Mairie de Castelmaurou,http://castelmaurou.org/actualites/guichet-numerique-des-autorisations-durbanisme,https://gnau27.operis.fr/coteauxbellevue/gnau/#/,https://gnau27.operis.fr/coteauxbellevue/gnau/#,6,66,false,false,false,true,false,false,false,false,2024-03-02,2024-05-31,false,true
