Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
77,Mairie de Plozévet |,https://www.plozevet.bzh/,https://gnau2.operis.fr/paysbigouden/gnau/#/,Autorisations d’urbanisme,22,39,false,false,false,true,false,false,false,false,2024-04-13,2024-06-26,false,false
52,FranceConnect - Accédez simplement aux services publics,https://franceconnect.gouv.fr/nos-services,https://gnau2.operis.fr/chamberymetropole/gnau/#/,Agglomération Grand Chambéry,595,9,false,false,false,true,false,false,false,false,2024-02-14,2024-07-04,false,false
45,Accueil - rumegies,https://www.rumegies.fr/,https://gnau2.operis.fr/guichetnumeriqueurbanisme/#/,Faire la demande,11,125,false,false,false,true,false,false,false,false,2024-02-21,2024-09-29,false,false
19,Accueil - Droit des sols,https://ads.ccpbs.fr/,https://gnau2.operis.fr/paysbigouden/gnau/#/,,1,46,false,false,false,false,false,false,true,true,2024-04-18,2024-09-27,false,false
15,Valle-Di-Mezzana,https://www.valle-di-mezzana.corsica/,https://gnau2.operis.fr/paysajaccien/gnau/,Guichet numérique urba w.png,35,11,false,false,false,false,false,false,true,false,2024-05-10,2024-09-23,false,false
13,Mes démarches auprès du service urbanisme | Ville de Versailles,https://www.versailles.fr/1029/urbanisme-architecture-foncier/urbanisme/mes-demarches-aupres-du-service-urbanisme.htm,https://gnau2.operis.fr/versailles/gnau/#/,ACCÉDEZ AU GUICHET NUMÉRIQUE DES AUTORISATIONS D'URBANISME (GNAU),33,385,false,false,false,true,false,false,false,false,2024-03-30,2024-09-28,false,false
12,Pays ajaccien : du changement pour les autorisations d’urbanisme,https://www.corsenetinfos.corsica/Pays-ajaccien-du-changement-pour-les-autorisations-d-urbanisme_a62296.html,https://gnau2.operis.fr/paysajaccien/gnau/,https://gnau2.operis.fr/paysajaccien/gnau/,10,70,false,false,false,true,false,false,false,false,2024-04-14,2024-09-24,false,false
10,Dématérialisation des autorisations d’urbanisme,https://www.ajaccio.fr/Dematerialisation-des-autorisations-d-urbanisme_a9947.html,https://gnau2.operis.fr/paysajaccien/gnau/,https://gnau2.operis.fr/paysajaccien/gnau/,25,138,false,false,false,true,false,false,false,false,2024-04-06,2024-09-17,false,false
9,Plan Local d’Urbanisme (PLU) – Penmarc'h,http://www.penmarch.fr/se-loger-construire-renover/autorisation-durbanisme/,https://gnau2.operis.fr/paysbigouden/gnau/#/,en cliquant ici.,11,68,false,false,false,true,false,false,false,false,2024-04-21,2024-08-28,false,false
9,Noticias - Guichet Numérique des Autorisations d’Urbanisme - Noticias de illiwap de Mairie de Brillon | illiwap®,https://station.illiwap.com/es/public/59109/actu/guichet-numerique-des-autorisations-durbanisme,https://gnau2.operis.fr/guichetnumeriqueurbanisme/#/,https://gnau2.operis.fr/guichetnumeriqueurbanisme/#/,3,18,false,false,false,true,false,false,false,false,2024-04-11,2024-10-09,false,false
