Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
62,Ville de Garges-lès-Gonesse | Site officiel de la ville,https://www.villedegarges.fr/,https://gnau6.operis.fr/gargeslesgonesse/gnau/#/,Autorisation d'urbanisme,13,210,false,false,false,true,false,false,false,false,2023-12-12,2024-10-07,false,false
54,Ville Port | Site officiel de la Ville de Le Port Réunion,https://www.ville-port.re/,https://gnau6.operis.fr/leport/gnau/,Autorisations d’urbanisme,18,183,false,false,false,true,false,false,false,true,2024-02-19,2024-10-05,false,false
52,FranceConnect - Accédez simplement aux services publics,https://franceconnect.gouv.fr/nos-services,https://gnau6.operis.fr/boulognebillancourt/gnau,Boulogne-Billancourt-GNAU,595,9,false,false,false,true,false,false,false,false,2023-12-29,2024-07-04,false,false
20,,http://www.gnau-royan.fr/,https://gnau6.operis.fr/royan/gnau/,,0,0,false,false,false,true,false,false,false,false,2024-01-03,2024-10-05,false,false
19,Flagnac. Nouvelles démarches possibles pour l’urbanisme - ladepeche.fr,https://www.ladepeche.fr/2022/01/28/nouvelles-demarches-possibles-pour-lurbanisme-10073640.php,https://gnau6.operis.fr/rodezagglo/gnau/Application/gnau-gnauavis.html,gnau6.operis.fr/rodezagglo/gnau/Application/gnau-gnauavis.html,16,115,true,false,false,true,false,false,false,false,2023-12-24,2024-05-17,false,false
12,Démarches en ligne particuliers,https://www.agen.fr/vie-quotidienne/effectuer-une-demarche/demarches-en-ligne-particuliers,https://gnau6.operis.fr/agen/gnau/#/,Accès à la plateforme d'urbanisme,42,144,false,false,false,true,false,false,false,false,2024-02-19,2024-10-03,false,false
10,Le Port : les demandes d'autorisation d'urbanisme passent au numérique,https://imazpress.com/le-port-actualite/le-port-les-demandes-dautorisation-durbanisme-passent-au-numerique,https://gnau6.operis.fr/leport/gnau/#/,https://gnau6.operis.fr/leport/gnau/#/,8,39,false,false,false,true,false,false,false,false,2024-03-25,2024-09-30,false,false
10,Les différentes autorisations d’urbanisme,https://www.agglo-agen.net/vie-quotidienne/urbanisme-et-habitat/les-differentes-autorisations-durbanisme,https://gnau6.operis.fr/agen/gnau/#/,Plateforme de dépôt des autorisations d'urbanisme,39,181,false,false,false,true,false,false,false,false,2024-02-23,2024-09-28,false,false
10,Autorisations d’urbanisme - Ville de Fontenay-aux-Roses,https://www.fontenay-aux-roses.fr/demarches-services-en-ligne/autres-demarches/autorisations-durbanisme/,https://gnau6.operis.fr/fontenayauxroses/gnau/#/,Déposez votre demande,24,15,false,false,false,true,false,false,false,false,2024-03-26,2024-09-18,false,false
10,Urbanisme,https://www.ville-royan.fr/urbanisme.html,https://gnau6.operis.fr/royan/gnau/#/,Guichet Numérique des Autorisations d’Urbanisme,20,75,false,false,false,true,false,false,false,false,2024-05-23,2024-09-16,false,false
9,Démarches en ligne - Maisons-Alfort,https://maisons-alfort.fr/votre-cadre-de-vie/urbanisme-et-amenagement/demarches-en-ligne/,https://gnau6.operis.fr/maisonsalfort/gnau/#/,GNAU,15,191,false,false,false,true,false,false,false,false,2024-04-01,2024-09-21,false,false
9,Decazeville. Nouvelles démarches pour l’urbanisme - centrepresseaveyron.fr,https://www.centrepresseaveyron.fr/2022/01/29/nouvelles-demarches-pour-lurbanisme-10076590.php,https://gnau6.operis.fr/rodezagglo/gnau/Application/gnau-gnauavis.html,gnau6.operis.fr/rodezagglo/gnau/Application/gnau-gnauavis.html,25,83,true,false,false,true,false,false,false,false,2023-12-20,2024-05-22,false,false
8,Dépôt de dossier en ligne,https://www.ville-gisors.fr/depot-de-dossier-en-ligne,https://gnau6.operis.fr/gisors/gnau/#/,Déposer votre dossier ici,9,69,false,false,false,true,false,false,false,false,2024-03-09,2024-10-03,false,false
8,Autorisations d’urbanisme : déposez vos demandes en ligne ! – Ville de Torcy,https://www.ville-torcy.fr/2022/01/04/autorisations-durbanisme-deposez-vos-demandes-en-ligne/,https://gnau6.operis.fr/torcy/gnau/#/,https://gnau6.operis.fr/torcy/gnau/#/,4,86,false,false,false,true,false,false,false,false,2024-01-04,2024-09-20,false,false
7,Site officiel de la Ville de Boé - Plateforme de dépôt des autorisations d'urbanisme,https://ville-boe.fr/decouvrir-boe/presentation/dernieres-actualites/1634-plateforme-de-depot-des-autorisations-d-urbanisme,https://gnau6.operis.fr/agen/gnau/#/,CLIQUER ICI,23,195,false,false,false,true,false,false,false,false,2024-02-26,2024-09-23,false,false
6,Carto,https://www.cdc-vexin-normand.fr/37-carto.html,https://gnau6.operis.fr/gisors/gnau,https://gnau6.operis.fr/gisors/gnau,6,100,false,false,false,true,false,false,false,false,2024-02-29,2024-10-10,false,false
4,Plateforme de dépôt des autorisations d'urbanisme - Citymag Boé,https://boe.citymag.info/actualites/plateforme-de-depot-des-autorisations-durbanisme,https://gnau6.operis.fr/agen/gnau/#/,CLIQUER ICI,7,13,false,false,false,true,false,false,false,false,2024-02-29,2024-10-02,false,false
