Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
60,CAPI - Communauté d'agglomération Porte de l'Isère,https://capi-agglo.fr/,https://gnau18.operis.fr/portedelisere/gnau/#/,Portail Urbanisme CAPI,11,202,false,false,false,false,false,false,true,true,2024-04-01,2024-08-26,false,false
60,Mon week-end à la CAPI,https://www.monweekendalacapi.fr/,https://gnau18.operis.fr/portedelisere/gnau/#/,Portail Urbanisme CAPI,13,55,false,false,false,false,false,false,true,false,2024-04-02,2024-10-10,false,false
57,Mairie La Combe de Lancey,http://www.mairiedelacombedelancey.com/,https://gnau18.operis.fr/gresivaudan/gnau/#/,https://gnau18.operis.fr/gresivaudan/gnau/#/,17,22,false,false,false,true,false,false,false,false,2024-06-01,2024-06-01,false,false
57,Accueil - Maine Saosnois,https://www.mainesaosnois.fr/,https://gnau18.operis.fr/mainesaosnois/gnau/#/,Guichet Numérique des Autorisations d'Urbanisme (GNAU),74,204,false,false,false,true,false,false,false,true,2024-02-23,2024-10-10,false,false
49,Site officiel de Bonnétable,https://bonnetable.fr/,https://gnau18.operis.fr/mainesaosnois/gnau/#/,foundation G.N.A.U : Guichet Numérique des Autorisations d'Urbanisme,2,87,false,false,false,true,false,false,false,true,2022-11-19,2024-05-07,false,true
47,Châteauvilain,https://chateauvilain38.fr/,https://gnau18.operis.fr/portedelisere/gnau/#/,https://gnau18.operis.fr/portedelisere/gnau/#/,22,119,false,false,false,true,false,false,false,false,2024-08-21,2024-09-07,false,false
43,Le Moutaret – Site officiel de la Commune,https://lemoutaret.fr/,https://gnau18.operis.fr/gresivaudan/gnau/#/,https://gnau18.operis.fr/gresivaudan/gnau/#/,21,77,false,false,false,true,false,false,false,false,2024-08-16,2024-08-16,false,false
43,Accueil,https://www.crachier.fr/,https://gnau18.operis.fr/portedelisere/gnau/#/,https://gnau18.operis.fr/portedelisere/gnau/#/,8,37,false,false,false,true,false,false,false,false,2024-03-21,2024-09-27,false,false
25,Déclaration préalable ou permis de construire | Crêts en Belledonne,https://www.cretsenbelledonne.fr/actu/declaration-prealable-ou-permis-de-construire,https://gnau18.operis.fr/gresivaudan/gnau/#/%20%C2%A0,https://gnau18.operis.fr/gresivaudan/gnau/#/%20%C2%A0,4,95,false,false,false,true,false,false,false,false,2024-06-24,2024-09-18,false,false
22,Accueil Sainte-Agnès,http://www.sainte-agnes.fr/,https://gnau18.operis.fr/gresivaudan/gnau/#/,https://gnau18.operis.fr/gresivaudan/gnau/#/,8,29,false,false,false,true,false,false,false,false,2024-03-13,2024-09-30,false,false
16,serezindelatour - Accueil,https://www.serezindelatour.fr/,https://gnau18.operis.fr/portedelisere/gnau/#/,https://gnau18.operis.fr/portedelisere/gnau/#/,14,206,false,false,false,true,false,false,false,true,2024-04-11,2024-10-11,false,false
13,Dématérialisation des autorisations d’urbanisme - Vals du Dauphine,https://www.valsdudauphine.fr/vos-services/urbanisme-et-plui/les-documents-d-urbanisme/dematerialisation-des-autorisations-durbanisme/,https://gnau18.operis.fr/valsdudauphine/gnau/,ACCEDEZ AU gnau,2,109,false,false,false,true,false,false,false,false,2023-12-16,2024-08-16,false,false
