Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
21,,https://gnau.agglo-lenslievin.fr/,https://gnau24.operis.fr/lenslievin/gnau/,,0,0,false,false,false,true,false,false,false,false,2024-03-08,2024-09-25,false,false
12,Gestion de la relation citoyen de votre ville - Délivrance d'informations,https://www.espace-citoyens.net/herblaysurseine/espace-citoyens/Demande/NouvelleDemande/URBA/URB_AUTO,https://gnau24.operis.fr/herblay/gnau/,https://gnau24.operis.fr/herblay/gnau/,2,14,false,false,false,true,false,false,false,false,2023-07-20,2024-07-05,false,true
10,accueil - Ville d'Haillicourt,https://ville-haillicourt.fr/,https://gnau24.operis.fr/haillicourt/gnau/#/,URBANISME,27,33,false,false,false,true,false,false,false,false,2023-12-23,2024-09-11,false,false
10,Guichet numérique des autorisations d’urbanisme - Ville de Lens,https://villedelens.fr/mes-services/urbanisme/guichet-num%C3%A9rique-des-autorisations-durbanisme/,https://gnau24.operis.fr/lenslievin/gnau/#/,Accéder à la plateforme,26,106,false,false,false,true,false,false,false,false,2024-03-26,2024-09-15,false,false
9,Grigny - Service Urbanisme,https://grigny91.fr/2015/07/22/pourquoi-sadresser-au-service-urbanisme/,https://gnau24.operis.fr/grigny/gnau/#/,ACCÉDER AU GUICHET NUMÉRIQUE – CLIQUEZ-ICI,5,69,false,false,false,true,false,false,false,false,2024-03-02,2024-10-03,false,false
9,Urbanisme,https://www.langon33.fr/documents-d-urbanisme,https://gnau24.operis.fr/langon/gnau,https://gnau24.operis.fr/langon/gnau,26,149,false,false,false,true,false,false,false,false,2024-03-26,2024-10-04,false,false
8,DEMANDE DE TRAVAUX - Ville de Loos-en-Gohelle,https://loos-en-gohelle.fr/mes-demarches/demande-de-travaux/,https://gnau24.operis.fr/lenslievin/gnau/#/,www.agglo-lenslievin.fr/gnau,11,42,false,false,false,true,false,false,false,false,2024-04-01,2024-09-18,false,false
8,Dépôt d’un dossier d'urbanisme | Site officiel de la Communauté de Communes des Deux Vallées (CC2V) - Oise < Picardie,https://www.deuxvallees.fr/une-communaute-solidaire-citoyenne/habitat/urbanisme/les-grandes-etapes-de-depot-dun-dossier,https://gnau24.operis.fr/deuxvallees/gnau/#/,Guichet Numérique des Autorisations d'Urbanisme (GNAU),10,101,false,false,false,true,false,false,false,false,2024-03-17,2024-09-25,false,false
8,Autorisation d’Urbanisme – Quelles démarches ? – Ville de Harnes,https://www.ville-harnes.fr/site/autorisationurbanisme/,https://gnau24.operis.fr/lenslievin/gnau/#/,GNAU,18,102,false,false,false,true,false,false,false,false,2024-08-19,2024-10-01,false,false
7,Ville de Mazingarbe - Démarches en ligne,http://www.ville-mazingarbe.fr/vie-pratique/demarches-en-ligne,https://gnau24.operis.fr/lenslievin/gnau/,sur le site « GNAU,8,109,false,false,false,true,false,false,false,false,2024-04-02,2024-08-28,false,false
7,Guichet numérique d'autorisations d'urbanisme - Commune de Marchiennes,https://marchiennes.fr/fr/rb/1496068/guichet-numerique-dautorisations-durbanisme,https://gnau24.operis.fr/cccoeurdostrevent/gnau/#/,https://gnau24.operis.fr/cccoeurdostrevent/gnau/#/,9,79,false,false,false,true,false,false,false,false,2024-04-18,2024-09-28,false,false
7,LE POINT SUR LA DEMATERIALISATION DES AUTORISATIONS D’URBANISME | Ordre des architectes,https://www.architectes.org/actualites/le-point-sur-la-dematerialisation-des-autorisations-d-urbanisme,https://gnau24.operis.fr/lenslievin/gnau/#/,https://gnau24.operis.fr/lenslievin/gnau/#/,27,46,false,false,false,true,false,false,false,false,2024-03-29,2024-05-10,false,false
6,Lens - Votre espace,https://grc28.localeo.fr/public/indexv2/index/city/276,https://gnau24.operis.fr/lenslievin/gnau/,Déposer en ligne ma demande d autorisation d urbanisme,13,35,false,false,false,true,false,false,false,false,2024-04-11,2024-08-25,false,false
6,Le Guichet Numérique des Autorisations d'Urbanisme (GNAU) - Ville de Loison-sous-Lens,https://ville-loison-sous-lens.fr/le-guichet-numerique-des-autorisations-d-urbanisme-gnau,https://gnau24.operis.fr/lenslievin/gnau/#/,Accéder la plateforme GNAU ici.,4,71,false,false,false,true,false,false,false,false,2024-04-11,2024-09-21,false,false
6,Demande d'autorisation d'urbanisme - Ville de Wingles,https://wingles.fr/demande-dautorisation-durbanisme/,https://gnau24.operis.fr/lenslievin/gnau/#/,https://gnau24.operis.fr/lenslievin/gnau/#/,5,102,false,false,false,true,false,false,false,false,2023-01-30,2024-09-29,false,false
6,Guichet numérique des autorisations d'urbanisme (GNAU),https://www.vendin-le-vieil.fr/la-mairie/actualites/981-guichet-numerique-des-autorisations-d-urbanisme-gnau.html,https://gnau24.operis.fr/lenslievin/gnau/#/,ParametreGnau,3,124,false,false,false,false,false,false,true,false,2024-04-10,2024-09-23,false,false
6,Urbanisme,https://www.ville-de-vimy.fr/plan-local-urbanisme-vimy-62_fr.html,https://gnau24.operis.fr/lenslievin/gnau/#/,ACCÉDER À LA PLATEFORME GNAU,9,103,false,false,false,true,false,false,false,false,2024-04-05,2024-10-10,false,false
5,"Urbanisme, tout savoir sur les permis etc | CC Cœur d'Ostrevent",https://coeurdostrevent.fr/autorisation-du-droit-des-sols/,https://gnau24.operis.fr/cccoeurdostrevent/gnau/#/,Guichet Numérique des Autorisations d’Urbanisme (GNAU) de Cœur d’Ostrevent,13,124,false,false,false,true,false,false,false,false,2024-04-06,2024-09-15,false,false
5,Mairie de Ribécourt Dreslincourt - Site officiel de la commune de Ribécourt Dreslincourt,https://www.ribecourt-dreslincourt.fr/travaux-et-urbanisme/,https://gnau24.operis.fr/deuxvallees/gnau/,gnau-cc2v.fr,6,77,false,false,false,true,false,false,false,false,2024-04-09,2024-10-05,false,false
4,Guichet numérique des autorisations d'urbanisme de Lapugnoy,http://www.lapugnoy.fr/gnau/,https://gnau24.operis.fr/lapugnoy/gnau/#/,Accès au guichet numérique,3,105,false,false,false,true,false,false,false,false,2024-04-06,2024-09-15,false,false
4,L’urbanisme passe à la dématérialisation – ablain-st-nazaire.com,https://ablainstnazaire.org/2022/06/02/lurbanisme-passe-a-la-dematerialisation/,https://gnau24.operis.fr/lenslievin/gnau/,sur le site dédié GNAU,14,78,false,false,false,true,false,false,false,false,2024-05-12,2024-09-19,false,false
4,Dématérialisation des autorisations d’urbanisme - Communauté de communes de Val'Aïgo,https://valaigo.com/dematerialisation-des-autorisations-durbanisme/,https://gnau24.operis.fr/valaigo/gnau,https://gnau24.operis.fr/valaigo/gnau,6,79,false,false,false,true,false,false,false,false,2024-03-23,2024-09-25,false,false
4,Urbanisme - Commune d'Aix-Noulette,https://www.aix-noulette.fr/services-municipaux/urbanisme/,https://gnau24.operis.fr/lenslievin/gnau/#/,#/,7,46,false,false,false,true,false,false,false,false,2024-03-28,2024-08-14,false,false
4,Site officiel de la Mairie de Givenchy-en-Gohelle,https://www.givenchy-en-gohelle.fr/urbanisme_fr.html,https://gnau24.operis.fr/lenslievin/gnau,https://gnau24.operis.fr/lenslievin/gnau,7,27,false,false,false,true,false,false,false,false,2023-12-23,2024-09-23,false,false
