Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
60,Châtenay-Malabry – Site officiel de la Ville,https://www.chatenay-malabry.fr/,https://gnau19.operis.fr/chatenaymalabry/gnau/#/,Guichet numérique des autorisations d’urbanisme,30,301,false,false,false,true,false,false,false,true,2023-12-27,2024-08-03,false,false
45,prunay-cassereau - SITE OFFICIEL,https://prunay-cassereau.fr/fr/,https://gnau19.operis.fr/territoiresvendomois/gnau/#/,store URBANISME,12,69,false,false,false,true,false,false,false,false,2023-12-17,2024-10-06,false,false
43,Roquetoire – Un village qui bouge!,http://www.roquetoire.fr/,https://gnau19.operis.fr/payssaintomer/gnau/#/,Affiche GNAU,7,67,false,false,false,false,false,false,true,false,2024-03-01,2024-08-27,false,false
20,Urbanisme - Gombergean 41310,https://mairiegombergean41.jimdofree.com/d%C3%A9marches-administratives/,https://gnau19.operis.fr/territoiresvendomois/gnau/#/,https://gnau19.operis.fr/territoiresvendomois/gnau/#/,10,24,false,false,false,true,false,false,false,false,2024-04-23,2024-10-07,false,false
12,URBANISME,https://mairie-merck-saint-lievin.simdif.com/urbanisme.html,https://gnau19.operis.fr/payssaintomer/gnau/#/,https://gnau19.operis.fr/payssaintomer/gnau/#/,1,20,false,false,false,true,false,false,false,false,2024-02-29,2024-10-06,false,false
11,Guichet numérique des autorisations d’urbanisme - CAPSO,https://www.ca-pso.fr/quotidien/habitat/gnau/,https://gnau19.operis.fr/payssaintomer/gnau/#/,Accéder au guichet numérique des autorisations d’urbanisme,6,15,false,false,false,true,false,false,false,false,2024-02-14,2024-09-23,false,false
11,Portail Arras Famille - Délivrance d'informations,https://www.espace-citoyens.net/arras-famille/espace-citoyens/Demande/NouvelleDemande/URBA/URBA_CU,https://gnau19.operis.fr/arras/gnau/#/,cliquez sur GNAU Guichet Numérique des Autorisations d'Urbanisme,2,15,false,false,false,true,false,false,false,false,2023-03-30,2024-05-10,false,true
11,Idron - Dématérialisation des autorisations d’urbanisme,https://www.idron.fr/lesinformationsdidron/c/0/i/61045808/dematerialisation-des-autorisations-durbanisme,https://gnau19.operis.fr/idron/gnau/#/,site dédié GNAU pour la commune d’IDRON,3,15,false,false,false,true,false,false,false,false,2024-01-02,2024-10-07,false,false
11,Démarches - Longjumeau,https://www.longjumeau.fr/demarches/,https://gnau19.operis.fr/longjumeau/gnau/#/,https://gnau19.operis.fr/longjumeau/gnau/#/,11,108,false,false,false,true,false,false,false,false,2024-03-13,2024-09-20,false,false
11,Vous êtes un professionnel ? Les démarches pour les autorisations d'urbanisme | Pau Agglomération,https://www.pau.fr/vie-quotidienne/urbanisme-habitat/professionnels-et-notaires/vous-etes-un-professionnel-les,https://gnau19.operis.fr/idron/gnau/#/,GNAU Gan,23,459,false,false,false,true,false,false,false,false,2024-01-18,2024-10-06,false,false
