Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
60,GNAU - Guichet Numérique des Autorisations d'Urbanisme • Val de Cher Controis,https://www.val2c.fr/grands-projets/plan-local-durbanisme-intercommunal/gnau/,https://gnau7.operis.fr/valdechercontrois/gnau,Accès au guichet numérique des autorisations d’urbanisme,3,182,false,false,false,true,false,false,false,false,2024-04-01,2024-09-27,false,false
52,FranceConnect - Accédez simplement aux services publics,https://franceconnect.gouv.fr/nos-services,https://gnau7.operis.fr/andernoslesbains/gnau/#/,Ville de Andernos-les-Bains GNAU,595,9,false,false,false,true,false,false,false,false,2023-12-29,2024-07-04,false,false
50,Saint-Jouan-des-Guérets - Site officiel,http://www.mairie-saintjouan.fr/,https://gnau7.operis.fr/sma/gnau/?Ref=saintjouandesguerets#/,Autorisations d'urbanisme,5,52,false,false,false,true,false,false,false,true,2024-03-22,2024-06-18,false,false
19,Plan local d'urbanisme | saintcoulomb.com,http://saintcouet.cluster011.ovh.net/plan-urbanisme,http://gnau7.operis.fr/sma/gnau/?Ref=saintcoulomb#/,>>ACCEDER AU GUICHET NUMERIQUE DES AUTORISATIONS D'URBANISME<<,16,48,false,false,false,true,false,false,false,false,2023-12-25,2024-09-13,false,false
19,Démarches en ligne - Ville de Saint-Malo,https://www.saint-malo.fr/accueil/votre-mairie/demarches-en-ligne/,https://gnau7.operis.fr/sma/gnau/?Ref#/,Guichet numérique d'autorisations d'urbanisme,23,399,false,false,false,true,false,false,false,false,2023-12-21,2024-10-04,false,false
17,Démarches d'urbanisme | Epernay-Agglo,https://epernay-agglo.fr/services-et-demarches/urbanisme/demarches-durbanisme,https://gnau7.operis.fr/epernaychampagne/gnau/#/,pour le Public,8,85,false,false,false,true,false,false,false,false,2024-03-10,2024-09-14,false,false
17,Commune de Saint-Coulitz - Commune du parc naturel régional d'Armorique,https://www.saint-coulitz.fr/,https://gnau7.operis.fr/payschateaulinporzay/gnau/#/,GNAU,15,25,false,false,false,false,false,false,true,false,2024-03-04,2024-09-29,false,false
14,Démarches en ligne | Epernay,https://epernay.fr/services-et-demarches-ev/demarches-ev,https://gnau7.operis.fr/epernaychampagne/gnau/#/,Pour le public,38,119,false,false,false,true,false,false,false,false,2024-03-17,2024-09-28,false,false
11,Mairie Avize (FR-51) ⚠️ Alertes & informations municipales,https://app.panneaupocket.com/ville/1352396491-avize-51190,https://gnau7.operis.fr/epernaychampagne/gnau/#/,https://gnau7.operis.fr/epernaychampagne/gnau/#/,13,61,false,false,false,true,false,false,false,false,2024-03-14,2024-10-01,false,false
10,Demandes d'urbanisme - Eysines,https://www.eysines.fr/demarche-administrative/autorisations-durbanisme/,https://gnau7.operis.fr/eysines/gnau,Accéder à la procédure en ligne,15,161,false,false,false,true,false,false,false,false,2023-06-28,2024-09-27,false,false
