Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
65,Saison culturelle de l'Ernée - Communauté de communes de l'Ernée,https://www.lernee.fr/sortir/3e-saison-culturelle/,https://gnau10.operis.fr/ernee/gnau/#/,Mes démarches d'urbanisme,12,210,false,false,false,true,false,false,false,true,2024-04-16,2024-09-29,false,false
61,Accueil,http://www.cdcsudgironde.fr/,https://gnau10.operis.fr/sudgironde/gnau/#/,Guichet numérique des autorisations d'urbanisme,17,96,false,false,false,true,false,false,false,true,2023-12-19,2024-09-30,false,false
52,FranceConnect - Accédez simplement aux services publics,https://franceconnect.gouv.fr/nos-services,https://gnau10.operis.fr/vigneuxsurseine/gnau/,Ville de Vigneux sur Seine - GNAU,595,9,false,false,false,true,false,false,false,false,2024-03-25,2024-07-04,false,false
49,La Brigue & Hameau de Morignole,https://www.labrigue.fr/,https://gnau10.operis.fr/rivierafrancaise/gnau/?ref=LaBrigue,>> Cliquez ici pour réaliser vos demandes d’autorisations d’urbanisme en ligne <<,27,69,false,false,false,true,false,false,false,false,2024-02-09,2024-09-23,false,false
46,Accueil | Site officiel de la Ville de Naujac-sur-Mer,http://www.naujac.com/,https://gnau10.operis.fr/medocatlantique/gnau/#/,DÉPÔT EN LIGNE ici,12,54,false,false,false,true,false,false,false,false,2024-02-15,2024-10-10,false,false
46,Www_ws - Accueil Accueil,https://www.castets-et-castillon.fr/,https://gnau10.operis.fr/sudgironde/gnau/#/,https://gnau10.operis.fr/sudgironde/gnau/#/,10,43,false,false,false,true,false,false,false,false,2024-01-06,2024-09-27,false,false
44,Mairie de Fargues - Site officiel de la ville de fargues-de-langon !,https://www.fargues-de-langon.com/,https://gnau10.operis.fr/sudgironde/gnau/#/,https://gnau10.operis.fr/sudgironde/gnau/#/,9,68,false,false,false,true,false,false,false,false,2023-12-21,2024-10-07,false,false
42,Accueil Accueil,http://sillas.fr/,https://gnau10.operis.fr/sudgironde/gnau/#/,https://gnau10.operis.fr/sudgironde/gnau/#/,9,13,false,false,false,true,false,false,false,false,2023-12-21,2024-09-17,false,false
38,Plan Local d’Urbanisme intercommunal - Urbanisme et habitat CDC du Bazadais,https://cdcdubazadais.fr/vivre-ici/urbanisme/plan-local-urbanisme/,https://gnau10.operis.fr/sudgironde/gnau/#/,guichet numérique,9,87,false,false,false,true,false,false,false,false,2024-07-30,2024-10-05,false,false
25,Commune et mairie de Verdelais,https://www.verdelais.fr/,https://gnau10.operis.fr/sudgironde/gnau/#/,Urbanisme,3,71,false,false,false,true,false,false,false,true,2023-12-20,2024-10-03,false,false
