Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
59,Montfermeil - Votre espace,https://grc28.localeo.fr/public/indexv2/index/city/319,https://gnau28.operis.fr/montfermeil/gnau/#/,01 Déposer votre dossier en ligne,46,29,false,false,false,true,false,false,false,false,2024-03-14,2024-09-07,false,false
50,Page d'accueil - Ville de Montfermeil,https://www.ville-montfermeil.fr/page-daccueil/,https://gnau28.operis.fr/montfermeil/gnau/#/,Portail Urbanisme,7,160,false,false,false,true,false,false,false,false,2024-03-10,2024-10-04,false,false
49,Accueil - Ville-Bougival,https://www.ville-bougival.fr/,https://gnau28.operis.fr/bougival/gnau/#/,Guichet numérique d'urbanisme,21,149,false,false,false,true,false,false,false,true,2023-04-24,2024-10-01,false,false
19,Lasbordes. La commune actrice de la dématérialisation - ladepeche.fr,https://www.ladepeche.fr/2023/06/12/la-commune-actrice-de-la-dematerialisation-11256956.php,https://gnau28.operis.fr/castelnaudary/gnau/#/,gnau28.operis.fr/castelnaudary/gnau/,15,110,true,false,false,true,false,false,false,false,2024-02-08,2024-05-23,false,false
11,Mairie de Villeneuve-Saint-Georges site officiel - Les lieux de l'action sociale,https://villeneuve-saint-georges.fr/solidarite-sante/les-lieux-de-l-action-sociale/38-cadre-de-vie/urbanisme-espace-public.html,https://gnau28.operis.fr/villeneuvestgeorges/gnau/#/,https://gnau28.operis.fr/villeneuvestgeorges/gnau/#/,29,162,false,false,false,true,false,false,false,false,2024-03-24,2024-09-28,false,false
11,Foncier - Alfortville,https://www.alfortville.fr/foncier,https://gnau28.operis.fr/alfortville/gnau/#/,https://gnau28.operis.fr/alfortville/gnau/#/,26,577,false,false,false,true,false,false,false,false,2024-03-24,2024-09-16,false,false
10,plan-local-d-urbanisme,https://juvisy.fr/services-infos-pratiques/urbanisme/plan-local-d-urbanisme,https://gnau28.operis.fr/juvisysurorge/gnau/#/,Accédez au portail en cliquant ici,17,91,false,false,false,true,false,false,false,false,2024-04-04,2024-10-02,false,false
9,Urbanisme | Ville d'Ermont,https://m.ermont.fr/2945/urbanisme.htm,https://gnau28.operis.fr/ermont/gnau/#/,Demande de permis de construire,12,206,false,false,false,true,false,false,false,false,2024-03-25,2024-10-01,false,false
9,Urbanisme - Le Guichet Numérique des Autorisations d'Urbanisme | Ville de Neuilly-Plaisance,https://www.mairie-neuillyplaisance.com/urbanisme/le-guichet-numerique-des-autorisations-d-urbanisme,https://gnau28.operis.fr/neuillyplaisance/gnau,https://gnau28.operis.fr/neuillyplaisance/gnau,7,40,false,false,false,true,false,false,false,false,2024-01-07,2024-10-10,false,false
9,Démarches en ligne - Franconville,https://www.ville-franconville.fr/demarches-administratives/,https://gnau28.operis.fr/franconville/gnau/#/,Guichet Numérique des Autorisations d’Urbanisme,21,184,false,false,false,true,false,false,false,false,2023-07-03,2024-10-02,false,false
8,Démarches en ligne - Caudebec-lès-Elbeuf,https://caudebecleselbeuf.fr/habitat-urbanisme/demarches-en-ligne/,https://gnau28.operis.fr/caudebecleselbeuf/gnau/#/,Connectez-vous au site : GUICHET NUMÉRIQUE DES AUTORISATIONS D’URBANISME,5,154,false,false,false,true,false,false,false,false,2023-12-29,2024-10-02,false,false
8,Construire et rénover,https://chambourcy.fr/cadre-de-vie-environnement/construire-et-renover,https://gnau28.operis.fr/chambourcy/gnau/#/,,31,198,false,false,false,true,false,false,false,false,2024-06-19,2024-09-15,false,false
7,Mairie de Castelnaudary :: Dématérialisation des Autorisations des droits des sols,http://ville-castelnaudary.fr/fr/urbanisme-et-logement/dematerialisation-des-autorisations-des-droits-des-sols,https://gnau28.operis.fr/castelnaudary/gnau,,18,257,false,false,false,true,false,false,false,false,2024-02-16,2024-06-09,false,false
6,Dématérialisation des demandes d’urbanisme - Crégy-lès-Meaux,https://www.cregylesmeaux.fr/2022/01/20/dematerialisation-des-demandes-durbanisme/,https://gnau28.operis.fr/cregylesmeaux/gnau/#/,https://gnau28.operis.fr/cregylesmeaux/gnau/#/,2,128,false,false,false,true,false,false,false,false,2024-02-15,2024-08-29,false,false
6,Guichet Numérique des Autorisations d’Urbanisme – Déposez en ligne vos demandes - Ville de Vaires-sur-Marne Ville de Vaires-sur-Marne,https://www.vairessurmarne.com/2023/06/08/guichet-numerique-des-autorisations-durbanisme-deposez-en-ligne-vos-demandes/,https://gnau28.operis.fr/vairessurmarne/gnau/#/,Accueil | Guichet Numérique des Autorisations d’Urbanisme (operis.fr),10,40,false,false,false,true,false,false,false,false,2023-09-05,2024-07-03,false,true
3,Urbanisme - Mairie de Saint Papoul,http://www.saint-papoul.fr/urbanisme/,https://gnau28.operis.fr/castelnaudary/gnau/#/,lien,1,79,false,false,false,true,false,false,false,false,2024-01-09,2024-09-14,false,false
0,Démarches administratives - Baraigne,http://baraigne.fr/demarches-administratives/,https://gnau28.operis.fr/castelnaudary/gnau/#/,C.C.C.L.A. – guichet numérique des autorisations d’urbanisme,39,24,false,false,false,true,false,false,false,false,2024-01-12,2024-09-15,false,false
