Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
72,Page d'accueil | Les Pavillons-sous-Bois,https://www.les-pavillons-sous-bois.fr/,https://gnau15.operis.fr/pavillonssousbois/gnau/#/,Plateforme Numérique Urbanisme,5,118,false,false,false,true,false,false,false,true,2023-12-19,2024-06-22,false,false
39,Commune de Val d'Orger,http://www.valdorger.fr/,https://gnau15.operis.fr/seinenormandie/gnau/#/,,49,51,false,false,false,false,false,false,true,false,2024-02-22,2024-06-06,false,false
30,BOIS JEROME ST OUEN,https://www.bois-jerome-saint-ouen27.com/,https://gnau15.operis.fr/seinenormandie/gnau/#/,https://gnau15.operis.fr/seinenormandie/gnau/#/,7,45,false,false,false,true,false,false,false,false,2024-02-16,2024-09-20,false,false
20,Castelnau-d'Estrétefonds. Dématérialisation : simplifier les démarches - ladepeche.fr,https://www.ladepeche.fr/2022/07/09/dematerialisation-simplifier-les-demarches-10425391.php,https://gnau15.operis.fr/frontonnais/gnau/?REF=Castelnau#/,gnau15.operis.fr/frontonnais/gnau/,15,114,true,false,false,true,false,false,false,false,2024-04-15,2024-04-15,false,false
16,Commune d'Ecouis - Mairie d'Ecouis,https://ecouis.fr/fr/,https://gnau15.operis.fr/seinenormandie/gnau/#/,perm_media GNAU,6,59,false,false,false,true,false,false,false,false,2024-02-18,2024-09-21,false,false
14,Urbanisme,https://cote-albatre.fr/Urbanisme,https://gnau15.operis.fr/cotealbatre/gnau,https://gnau15.operis.fr/cotealbatre/gnau,4,83,false,false,false,true,false,false,false,false,2024-03-13,2024-10-04,false,false
13,Gestion de la relation citoyen de votre ville - Délivrance d'informations,https://www.espace-citoyens.net/breuilpont/espace-citoyens/Demande/NouvelleDemande/URBA/PA,https://gnau15.operis.fr/seinenormandie/gnau/#/,,2,12,false,false,false,false,false,false,true,false,2024-07-02,2024-07-28,false,false
11,🚰 EAU - ASSAINISSEMENT 💧,https://app.panneaupocket.com/ville/1408280466-la-gaillarde-76740?panneau=1317601693,https://gnau15.operis.fr/cotealbatre/gnau,https://gnau15.operis.fr/cotealbatre/gnau,94,140,false,false,false,true,false,false,false,false,2024-06-18,2024-09-05,false,false
10,Vos demandes d'urbanisme en ligne | connect.ville-villiers-le-bel.fr,https://connect.ville-villiers-le-bel.fr/1971/particuliers/connaitre-les-regles-en-matiere-d-urbanisme/vos-demandes-d-urbanisme-en-ligne.htm,https://gnau15.operis.fr/villierslebel/gnau/#/,>> guichet numérique des autorisations d’urbanisme,6,27,false,false,false,true,false,false,false,false,2024-04-14,2024-09-26,false,false
9,Faire des travaux - Vivre à Veules-les-Roses,https://mairie.veules-les-roses.fr/contacts/faire-des-travaux/,https://gnau15.operis.fr/cotealbatre/gnau/#/,Déposer une demande,5,84,false,false,false,true,false,false,false,false,2024-04-14,2024-09-13,false,false
