Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
61,Bibliothèque municipale – Ville de Capesterre Belle-Eau – Guadeloupe,https://capesterrebelleeau.fr/bibliotheque-municipale/,https://gnau34.operis.fr/capesterrebelleeau/gnau/,Guichet numérique des autorisations d’urbanisme,6,54,false,false,false,true,false,false,false,true,2025-01-12,2025-08-02,false,false
37,Accueil - Bienvenue sur le site officiel de la Ville de Petit-Bourg (Guadeloupe) | Retrouvez ici toute l'actualité de la Ville qui bouge !,https://www.ville-petitbourg.fr/,https://gnau34.operis.fr/petitbourg/gnau/#/,,39,71,false,false,false,false,false,false,true,true,2024-12-16,2025-05-14,false,true
37,Accueil - Bienvenue sur le site officiel de la Ville de Petit-Bourg (Guadeloupe) | Retrouvez ici toute l'actualité de la Ville qui bouge !,https://www.ville-petitbourg.fr/,https://gnau34.operis.fr/petitbourg/gnau/#/,Portail Urbanisme,39,71,false,false,false,true,false,false,false,true,2024-12-16,2025-05-14,false,true
37,Accueil - Bienvenue sur le site officiel de la Ville de Petit-Bourg (Guadeloupe) | Retrouvez ici toute l'actualité de la Ville qui bouge !,https://www.ville-petitbourg.fr/,https://gnau34.operis.fr/petitbourg/gnau/#/,Portail urbanisme,39,71,false,false,false,true,false,false,false,true,2024-12-16,2025-05-14,false,true
14,Déposer un permis de construire en ligne | DEAL de la Martinique,https://www.martinique.developpement-durable.gouv.fr/deposer-un-permis-de-construire-en-ligne-a2193.html,https://gnau34.operis.fr/lelamentin/gnau/#/,https://gnau34.operis.fr/lelamentin/gnau/#/,40,44,true,false,false,true,false,false,false,false,2025-02-01,2025-07-21,false,false
7,Travaux réguliers de proximité,https://www.villedugosier.fr/vivre-au-gosier/travaux-et-grands-projets/actualites/article/travaux-reguliers-de-proximite,https://gnau34.operis.fr/gosier/gnau/,Portail urbanisme,13,177,false,false,false,true,false,false,false,true,2025-06-21,2025-08-01,false,false
6,Demandes d'autorisations d'urbanisme - Mairie du Lamentin Martinique,https://www.mairie-lelamentin.fr/mes-demarches/demandes-dautorisations-durbanisme/,https://gnau34.operis.fr/lelamentin/gnau,GNAU,17,39,false,false,false,true,false,false,false,false,2025-01-12,2025-02-26,false,true
6,Demandes d'autorisations d'urbanisme - Mairie du Lamentin Martinique,https://www.mairie-lelamentin.fr/mes-demarches/demandes-dautorisations-durbanisme/,https://gnau34.operis.fr/lelamentin/gnau,Portail GNAU,17,39,false,false,false,true,false,false,false,false,2025-01-12,2025-02-26,false,true
6,Demandes d'autorisations d'urbanisme - Mairie du Lamentin Martinique,https://www.mairie-lelamentin.fr/mes-demarches/demandes-dautorisations-durbanisme/,https://gnau34.operis.fr/lelamentin/gnau,https://gnau34.operis.fr/lelamentin/gnau,17,39,false,false,false,true,false,false,false,false,2025-01-12,2025-02-26,false,true
5,Communiqués - Ville de Pointe-à-Pitre,https://pointeapitre.fr/accueil/actualites/84-communiques?start=100,https://gnau34.operis.fr/pointeapitre/gnau/,https://gnau34.operis.fr/pointeapitre/gnau/,4,101,false,false,false,true,false,false,false,false,2025-04-18,2025-05-29,false,true
5,Communiqués - Ville de Pointe-à-Pitre,https://pointeapitre.fr/accueil/actualites/84-communiques?start=90,https://gnau34.operis.fr/pointeapitre/gnau/,https://gnau34.operis.fr/pointeapitre/gnau/,4,101,false,false,false,true,false,false,false,false,2025-04-05,2025-05-05,false,true
5,Communiqués - Ville de Pointe-à-Pitre,https://pointeapitre.fr/accueil/actualites/84-communiques?start=92,https://gnau34.operis.fr/pointeapitre/gnau/,https://gnau34.operis.fr/pointeapitre/gnau/,4,103,false,false,false,true,false,false,false,false,2025-04-07,2025-05-08,false,true
