Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
67,Ormesson-sur-Marne | Site officiel,http://www.ormesson.fr/,https://gnau13.operis.fr/ormessonsurmarne/gnau/#/,Image,9,282,false,false,false,false,false,false,true,false,2023-06-01,2024-06-10,false,true
52,FranceConnect - Accédez simplement aux services publics,https://franceconnect.gouv.fr/nos-services,https://gnau13.operis.fr/valdegaronne/gnau/,Ville Val de Garonne Agglomération - GNAU,595,9,false,false,false,true,false,false,false,false,2024-04-12,2024-07-04,false,false
44,Le stade nautique,https://www.mairie-orsay.fr/temps-libre/les-sports/les-equipements/le-stade-nautique,https://gnau13.operis.fr/orsay/gnau/#/,side urba1,30,213,false,false,false,false,false,false,true,false,2024-04-02,2024-10-05,false,false
43,Accueil - Bienvenue à Bois d'Ennebourg,https://www.boisdennebourg.fr/,https://gnau13.operis.fr/intercauxvexin/gnau/#/,DÉPOSER UNE DEMANDE D’AUTORISATION D’URBANISME,2,46,false,false,false,true,false,false,false,false,2023-12-22,2024-10-04,false,false
37,,https://cutt.ly/8zW6bPe,https://gnau13.operis.fr/valdegaronne/gnau/?ref=MARMANDE,,0,0,false,false,false,true,false,false,false,false,2024-05-01,2024-09-28,false,false
22,vague-menu,https://www.sailly.info/,https://gnau13.operis.fr/flandrelys/gnau/#/,Guichet Numérique des Autorisations d'Urbanisme,14,40,false,false,false,false,false,false,true,false,2023-12-28,2024-10-04,false,false
17,Toute l'actualité - Ville de Marmande,http://www.mairie-marmande.fr/index.php/toute-l-actualite,https://gnau13.operis.fr/valdegaronne/gnau/?ref=MARMANDE,https://cutt.ly/8zW6bPe,188,609,false,false,false,true,false,false,false,false,2023-05-11,2024-10-05,false,false
15,GUICHET NUMERIQUE DES AUTORISATIONS D’URBANISME,https://www.intercauxvexin.fr/fr/GNAU,https://gnau13.operis.fr/intercauxvexin/gnau/#/,le lien,3,87,false,false,false,true,false,false,false,false,2024-01-08,2024-10-09,false,false
14,Commune de Fauillet,https://fauillet47.fr/fr/,https://gnau13.operis.fr/valdegaronne/gnau/,Démarches d'Urbanisme,11,52,false,false,false,true,false,false,false,true,2024-04-03,2024-10-04,false,false
12,Travaux de construction ou de rénovation - Quelles démarches ? | Terres des Confluences: Communauté de Communes,https://www.terresdesconfluences.fr/les-services/urbanisme/travaux-de-construction-ou-de-renovation-quelles-demarches,https://gnau13.operis.fr/terresdesconfluences/gnau/,,18,48,false,false,false,false,false,false,true,false,2024-03-23,2024-10-06,false,false
11,DEMANDE D'AUTORISATIONS D'URBANISME EN LIGNE,https://app.panneaupocket.com/embeded/1464148751/860314291?mode=widget,https://gnau13.operis.fr/intercauxvexin/gnau/#/,https://gnau13.operis.fr/intercauxvexin/gnau/#/,1,4,false,false,false,true,false,false,false,false,2024-01-19,2024-09-02,false,false
10,Guichet numérique des autorisations d’urbanisme | Trappes,https://www.trappes.fr/demarches/urbanisme/guichet-numerique-des-autorisations-durbanisme,https://gnau13.operis.fr/trappes/gnau/#/,ici,11,97,false,false,false,true,false,false,false,false,2024-03-22,2024-10-09,false,false
10,Vos démarches d'urbanisme : un nouveau portail en ligne - Val de Garonne Agglomération,https://www.vg-agglo.com/actualites/vos-demarches-durbanisme-un-nouveau-portail-en-ligne/,https://gnau13.operis.fr/valdegaronne/gnau/#/,https://gnau13.operis.fr/valdegaronne/gnau/,13,262,false,false,false,true,false,false,false,false,2023-01-04,2024-04-01,false,true
9,Vos démarches en Mairie | Cormeilles en Vexin,https://cormeilles-en-vexin.fr/vos-demarches-en-mairie/,https://gnau13.operis.fr/vexincentre/gnau/#/,Déposer un dossier d'urbanisme,20,82,false,false,false,true,false,false,false,false,2024-03-10,2024-09-12,false,false
9,News - Déposez vos demandes d'autorisation d'urbanisme en ligne - Mairie de Berville illiwap news | illiwap®,https://station.illiwap.com/en/public/95059/actu/deposez-vos-demandes-dautorisation-durbanisme-en-ligne,https://gnau13.operis.fr/vexincentre/gnau/#/,Website,5,20,false,false,false,false,false,false,true,false,2024-03-10,2024-09-08,false,false
9,Guichet numérique - Commune La Teste De Buch,https://www.latestedebuch.fr/viepratique/habitat-urbanisme/guichet-numerique/,https://gnau13.operis.fr/latestedebuch/gnau/#/,Accéder au guichet numérique,21,210,false,false,false,true,false,false,false,false,2024-02-24,2024-09-30,false,false
9,Urbanisme - Étampes,https://www.mairie-etampes.fr/urbanisme/,https://gnau13.operis.fr/etampes/gnau/#/,cliquer ici,15,127,false,false,false,true,false,false,false,false,2023-08-14,2024-09-06,false,true
8,Votre portail de démarches : Bienvenue,https://escassefort.portailcitoyen.eu/demarche/127/2,https://gnau13.operis.fr/valdegaronne/gnau/#/,GUICHET NUMERIQUE DES AUTORISATIONS D'URBANISME,7,8,false,false,false,true,false,false,false,false,2024-03-04,2024-09-28,false,false
8,Réaliser un projet d'aménagement - Mairie Igny,https://igny.fr/urbanisme-et-habitat/realiser-un-projet-damenagement/,https://gnau13.operis.fr/parissaclay/gnau/#/,Le dossier peut être déposé de façon dématérialisée sur le site dédié,7,117,false,false,false,true,false,false,false,false,2024-03-19,2024-10-06,false,false
8,Le Guichet Numérique des Autorisations d’Urbanisme (GNAU) - Ville de Villepinte,https://ville-villepinte.fr/cadre-de-vie/urbanisme/guichet-numerique-autorisations-urbanisme-gnau/,http://gnau13.operis.fr/villepinte/gnau,http://gnau13.operis.fr/villepinte/gnau,10,205,false,false,false,true,false,false,false,false,2024-02-16,2024-09-30,false,false
8,Urbanisme réglementaire | Ville de Croissy-sur-Seine,https://www.croissy.com/la-ville-et-vous/vivre-croissy/urbanisme-reglementaire,https://gnau13.operis.fr/croissysurseine/gnau,https://gnau13.operis.fr/croissysurseine/gnau,19,102,false,false,false,true,false,false,false,false,2024-02-14,2024-09-30,false,false
8,Demandes d'autorisations d'urbanisme en ligne. | Grisy-les-Platres,https://www.grisylesplatres.fr/vie-pratique/urbanisme/demandes-dautorisations-durbanisme-en-ligne,https://gnau13.operis.fr/vexincentre/gnau/#/,https://gnau13.operis.fr/vexincentre/gnau/#/,8,70,false,false,false,true,false,false,false,false,2024-03-28,2024-10-07,false,false
8,Démarches administratives,https://www.mairie-tonneins.fr/1/en-1-clic/rubrique-1,https://gnau13.operis.fr/valdegaronne/gnau/?ref=TONNEINS#/,CUb (Certificat d'urbanisme pour réalisation d'une opération à décrire),72,85,false,false,false,true,false,false,false,false,2023-08-27,2024-09-28,false,false
