Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
52,FranceConnect - Accédez simplement aux services publics,https://franceconnect.gouv.fr/nos-services,https://gnau3.operis.fr/quimperle/gnau/#/,Quimperlé-Communauté,595,9,false,false,false,true,false,false,false,false,2024-03-11,2024-07-04,false,false
47,ville-lagorgue.fr - Home,https://www.ville-lagorgue.fr/,https://gnau3.operis.fr/lagorgue/gnau,Guichet numérique autorisations d'urbanisme,14,328,false,false,false,true,false,false,false,true,2024-06-18,2024-08-16,false,false
29,Mairie de Querrien – Site officiel,https://www.querrien.bzh/,https://gnau3.operis.fr/quimperle/gnau/#/,Demande en ligne d’autorisation d’urbanisme,5,131,false,false,false,true,false,false,false,true,2023-05-07,2024-06-14,false,false
26,Urbanisme – Saint-Georges-de-Rex,https://saintgeorgesderex.fr/urbanisme/,https://gnau3.operis.fr/niort/gnau/#/,,20,95,false,false,false,false,false,false,true,false,2024-09-23,2024-09-23,true,false
23,Commune d'Epannes -,https://www.epannes.fr/,https://gnau3.operis.fr/niort/gnau/#/,Guichet des demandes d’urbanisme et DIA des communes de Niort Agglo,9,47,false,false,false,true,false,false,false,false,2024-03-12,2024-06-06,false,false
21,Chapelle de Saint Denis-Seznec | PLOGONNEC,https://www.plogonnec.fr/chapelle-de-saint-denis-seznec/,https://gnau3.operis.fr/quimperbretagneoccidentale/gnau/#/,Dépôt en ligne des demandes d’autorisations d’urbanisme,15,134,false,false,false,true,false,false,false,false,2024-08-21,2024-08-21,false,false
19,ville-lagorgue.fr - Le G.N.A.U.,https://villelag.cluster003.ovh.net/la-ville/urbanisme/autorisation-d-urbanisme,https://gnau3.operis.fr/lagorgue/gnau/#/,Cliquez ici pour vous connecter au G.N.A.U de la Gorgue,20,285,false,false,false,true,false,false,false,false,2023-12-13,2024-09-10,false,false
17,UDAP des Deux-Sèvres (79),https://www.culture.gouv.fr/fr/regions/DRAC-Nouvelle-Aquitaine/Patrimoines-et-Architecture-a-la-DRAC-Nouvelle-Aquitaine/Les-Unites-departementales-de-l-architecture-et-du-patrimoine-en-Nouvelle-Aquitaine/udap-des-deux-sevres-79,https://gnau3.operis.fr/niort/gnau/,Pour l'agglomération de Niort,26,157,false,false,false,true,false,false,false,false,2024-06-08,2024-09-11,false,false
15,,http://demat-urbanisme.qbo.bzh/,https://gnau3.operis.fr/quimperbretagneoccidentale/gnau/,,0,0,false,false,false,true,false,false,false,false,2024-04-09,2024-09-19,false,false
15,Autorisation d'urbanisme en ligne,https://www.niortagglo.fr/habiter-etudier/urbanisme/autorisation-durbanisme-en-ligne/index.html,https://gnau3.operis.fr/niort/gnau/#/,Accédez au téléservice,19,165,false,false,false,true,false,false,false,false,2024-03-05,2024-07-26,false,false
13,Déposer un dossier sur le Guichet numérique des autorisations d'urbanisme : Angers.fr,https://www.angers.fr/services-demarches/demarches-pour-les-particuliers/demarches-liees-a-vos-travaux/quelles-demarches-pour-obtenir-l-autorisation-d-urbanisme/deposer-un-dossier-sur-le-guichet-numerique-des-autorisations-d-urbanisme/index.html,https://gnau3.operis.fr/angers/gnau/#/,"Accéder au Guichet numérique des autorisations d'urbanisme , Ouvre une nouvelle fenêtre",14,68,false,false,false,true,false,false,false,false,2024-03-23,2024-09-01,false,false
11,Urbanisme - Mairie de Niort,https://m.vivre-a-niort.com/cadre-de-vie/urbanisme/index.html,https://gnau3.operis.fr/niort/gnau/#/,Accéder au téléservice,43,223,false,false,false,true,false,false,false,false,2023-11-17,2024-08-14,false,false
11,Communauté de Communes du Pays de Limours (CCPL) | Urbanisme GNAU,https://www.cc-paysdelimours.fr/guichet-numerique-des-autorisations-durbanisme,https://gnau3.operis.fr/payslimours/gnau/#/,GUICHET DES autorisations D'URBANISME DU PAYS DE LIMOURS,21,97,false,false,false,true,false,false,false,false,2023-12-29,2024-09-16,false,false
11,Demandes d'urbanisme en ligne - Ville de Quimper,https://www.quimper.bzh/1826-demandes-d-urbanisme-en-ligne.htm&xtmc=888_q82019309_com_com&xtcr=7,https://gnau3.operis.fr/quimperbretagneoccidentale/gnau/#/,Déposer une demande d’urbanisme en ligne,34,254,false,false,false,true,false,false,false,false,2024-03-30,2024-09-13,false,false
10,Autorisations d'urbanisme - Site officiel de Quimperlé Communauté,https://www.quimperle-communaute.bzh/vos-demarches/urbanisme-2/autorisations-durbanisme/,https://gnau3.operis.fr/quimperle/gnau/#/,votre demande d’urbanisme en ligne.,20,152,false,false,false,true,false,false,false,false,2024-03-19,2024-09-06,false,false
9,Mes démarches,https://www.lesclayessousbois.fr/demarches,https://gnau3.operis.fr/lesclayessousbois/gnau/#/,Autorisations d'urbanisme,70,114,false,false,false,true,false,false,false,false,2024-03-27,2024-09-14,false,false
9,Guichet Numérique des Autorisations d'Urbanisme (GNAU) - Ville des Ponts de Cé,https://www.lespontsdece.fr/services-demarches/urbanisme/guichet-numerique-des-autorisations-durbanisme-gnau,https://gnau3.operis.fr/angers/gnau/#/,portail du guichet numérique (GNAU),13,75,false,false,false,true,false,false,false,false,2023-12-13,2024-10-08,false,false
9,"Demandes d'urbanisme en ligne - Quimper Bretagne Occidentale, communauté d'agglomération de Quimper",https://www.quimper-bretagne-occidentale.bzh/1839-demandes-d-urbanisme-en-ligne.htm,https://gnau3.operis.fr/quimperbretagneoccidentale/gnau/#/,Déposer une demande d’urbanisme en ligne,19,25,false,false,false,true,false,false,false,false,2024-04-02,2024-10-03,false,false
9,Démarches administratives Archive - Ville de Trélazé,https://www.trelaze.fr/demarches,https://gnau3.operis.fr/angers/gnau/#/,Démarches liées aux travaux,22,113,false,false,false,true,false,false,false,false,2024-04-20,2024-10-05,false,false
9,Un nouvel outil - Ville de La Flèche,https://www.ville-lafleche.fr/actualite/guichet-numerique-des-autorisations-durbanisme-accessible-aux-particuliers/,https://gnau3.operis.fr/paysflechois/gnau/#/,Accéder au guichet numérique gnau3.operis.fr,10,133,false,false,false,true,false,false,false,false,2023-07-23,2024-10-01,false,false
8,Urbanisme | Commune de Camaret sur Mer,https://www.camaret-sur-mer.fr/fr/vos-demarches/urbanisme,https://gnau3.operis.fr/presquiledecrozon/gnau/#/,Guichet en ligne,22,640,false,false,false,true,false,false,false,false,2023-11-13,2024-09-27,false,false
8,"Démarches d'urbanisme - Quimperle.bzh, site officiel de la Ville de Quimperlé",https://www.quimperle.bzh/vivre-a-quimperle/habitat-urbanisme/demarches-durbanisme-rdv/,https://gnau3.operis.fr/quimperle/gnau/,Accédez au GNAU,29,422,false,false,false,true,false,false,false,false,2023-12-22,2024-10-10,false,false
7,Vos démarches les plus courantes en URBANISME - Mairie de Beaucouze,https://www.beaucouze.fr/demarches/urbanisme,https://gnau3.operis.fr/angers/gnau/#/,via ce lien,21,108,false,false,false,true,false,false,false,false,2024-04-25,2024-09-24,false,false
7,Guichet numérique des autorisations d'urbanisme,https://www.ville-aiffres.fr/guichet-num%C3%A9rique-des-autorisations-durbanisme,https://gnau3.operis.fr/niort/gnau/#/,https://gnau3.operis.fr/niort/gnau/#/,6,109,false,false,false,true,false,false,false,false,2024-02-20,2024-09-25,false,false
6,Les services de l'Urbanisme - Mairie de Clohars-Carnoët,http://www.clohars-carnoet.fr/amenagements-travaux/services-urbanisme-clohars/,https://gnau3.operis.fr/quimperle/gnau/#/,guichet numérique des autorisations d’urbanisme,27,140,false,false,false,true,false,false,false,false,2024-03-10,2024-09-15,false,false
6,Démarches en ligne - Saint-Pair-sur-Mer,https://saintpairsurmer.fr/vie-municipale/services-a-la-population/,https://gnau3.operis.fr/granvilleterreetmer/gnau/#/,Accéder au guichet numérique,20,107,false,false,false,true,false,false,false,false,2024-03-22,2024-10-02,false,false
6,Mairie de Chauray - Déclaration en ligne,https://ville-de-chauray.fr/index.php/mairie-de-chauray/urbanisme-et-environnement/dematerialisation,https://gnau3.operis.fr/niort/gnau/#/,https://gnau3.operis.fr/niort/gnau/#/,11,49,false,false,false,true,false,false,false,false,2024-02-16,2024-09-30,false,false
6,Déposer et suivre ses demandes d'urbanisme (GNAU) | Agglomération Montargoise (Loiret) | Site officiel,https://www.agglo-montargoise.fr/au-quotidien/amenagement-du-territoire-habitat/amenagement-urbain/deposer-et-suivre-ses-demandes-d-urbanisme-gnau-10894,https://gnau3.operis.fr/chalettesurloing/gnau/#/,https://gnau3.operis.fr/chalettesurloing/gnau/#/,6,75,false,false,false,true,false,false,false,false,2024-05-20,2024-09-23,false,false
6,Urbanisme - Châteauneuf-du-Faou,https://www.chateauneufdufaou.bzh/mes-demarches/urbanisme/,https://gnau3.operis.fr/quimperbretagneoccidentale/gnau/#/,,22,188,false,false,false,true,false,false,false,false,2024-04-23,2024-10-02,false,false
6,Droit des sols (ADS) - Com Com Crozon,https://www.comcom-crozon.com/amenagement-et-cadre-de-vie/urbanisme/demarches-en-matiere-d-urbanisme-plu/,https://gnau3.operis.fr/presquiledecrozon/gnau/#/,,17,80,false,false,false,false,false,false,true,false,2023-09-11,2024-09-29,false,false
6,Urbanisme | Guilligomarc'h,https://www.guilligomarch.com/urbanisme,https://gnau3.operis.fr/quimperle/gnau/#/,votre demande d’urbanisme en ligne .,9,68,false,false,false,true,false,false,false,false,2024-03-10,2024-09-26,false,false
6,Démarches d’urbanisme - Site officiel de la Ville de Moëlan-sur-Mer,https://www.moelan-sur-mer.bzh/demarches/habitat-et-urbanisme/demarches-durbanisme/,https://gnau3.operis.fr/quimperle/gnau/#/,Faire une demande d’urbanisme en ligne,37,123,false,false,false,true,false,false,false,false,2023-12-28,2024-09-24,false,false
6,Guichet Numérique des Autorisations d’Urbanisme – Ville de Mûrs-Érigné,https://www.murs-erigne.fr/utile/demarches-administratives/urbanisme/guichet-numerique-des-autorisations-durbanisme/,https://gnau3.operis.fr/angers/gnau/#/,GNAU,8,131,false,false,false,true,false,false,false,false,2024-01-22,2024-09-29,false,false
6,Urbanisme - Mairie de Saint Lambert la Potherie,https://www.saintlambertlapotherie.fr/decouvrir/cadre-de-vie/urbanisme/,https://gnau3.operis.fr/angers/gnau/#/ ,Déposer un dossier d’urbanisme,12,92,false,false,false,true,false,false,false,false,2024-04-28,2024-10-05,false,false
6,Urbanisme - Ville de Chalette,https://www.ville-chalette.fr/-Urbanisme-.html,https://gnau3.operis.fr/chalettesurloing/gnau/#/,Guichet numérique des autorisations d’urbanisme,7,63,false,false,false,true,false,false,false,false,2023-03-08,2024-07-07,false,false
5,Dématérialisation des autorisations d'urbanisme | Guengat,http://guengat.fr/urbanisme-et-plan-local-urbanisme/dematerialisation-des-autorisations-durbanisme,https://gnau3.operis.fr/quimperbretagneoccidentale/gnau/#,téléservice de dépôt en ligne,3,91,false,false,false,true,false,false,false,false,2024-04-24,2024-10-07,false,false
5,[Rappel] La demande préalable de travaux : la clôture - Saint Clément de la Place,http://www.saint-clement-de-la-place.fr/actualite/dematerialisation-autorisations-urbanisme/,https://gnau3.operis.fr/angers/gnau/#/,https://gnau3.operis.fr/angers/gnau/#/,2,62,false,false,false,true,false,false,false,false,2024-04-20,2024-10-06,false,false
5,Démarches 100% en ligne – Ville de Crozon,https://www.crozon.bzh/demarches-100-en-ligne/,https://gnau3.operis.fr/presquiledecrozon/gnau/#/,,30,84,false,false,false,false,false,false,true,false,2024-02-11,2024-10-02,false,false
5,Déposer son autorisation d’urbanisme en ligne | Site de la commune du Plessis-Grammoire,https://www.leplessisgrammoire.fr/vie-pratique/les-demarches-administratives/demarches-liees-a-lurbanisme/deposer-son-autorisation-durbanisme-en-ligne/,https://gnau3.operis.fr/angers/gnau/#/,https://gnau3.operis.fr/angers/gnau/#/,20,119,false,false,false,true,false,false,false,false,2023-12-22,2024-10-07,false,false
5,Certificats - Déclaration - Permis | Riec-sur-Bélon,https://www.riecsurbelon.bzh/certificats-d%C3%A9claration-permis,https://gnau3.operis.fr/quimperle/gnau/#/,votre demande d’urbanisme en ligne.,8,35,false,false,false,true,false,false,false,false,2024-04-13,2024-07-08,false,false
5,,https://www.saint-leger-de-linieres.fr/decouvrir/amenagement-du-territoire/urbanisme,https://gnau3.operis.fr/angers/gnau/#/,https://gnau3.operis.fr/angers/gnau/#/,7,21,false,false,false,true,false,false,false,false,2024-01-03,2024-09-22,false,false
5,Vie locale,https://www.st-hilaire-la-palud.fr/87-vie-locale?start=10,https://gnau3.operis.fr/niort/gnau/#/,https://gnau3.operis.fr/niort/gnau/# /,15,97,false,false,false,true,false,false,false,false,2024-09-29,2024-09-29,true,false
5,Droit des sols (ADS) - Telgruc-sur-Mer,https://www.telgruc-sur-mer.bzh/vivre-au-quotidien/amenagement-du-territoire/droit-des-sols-ads/,https://gnau3.operis.fr/presquiledecrozon/gnau/#/,,8,78,false,false,false,false,false,false,true,false,2023-12-29,2024-08-27,false,false
5,Urbanisme - Mauzé sur le Mignon,https://www.ville-mauze-mignon.fr/notre-commune/urbanisme/,https://gnau3.operis.fr/niort/gnau/#/,ici,13,37,false,false,false,true,false,false,false,false,2024-03-11,2024-09-18,false,false
4,Urbanisme,http://www.feneu.fr/services-et-demarches/urbanisme/,https://gnau3.operis.fr/angers/gnau/#/,https://gnau3.operis.fr/angers/gnau/#/,8,154,false,false,false,true,false,false,false,false,2023-12-11,2024-07-09,false,false
4,Permis de construire carport ou déclaration préalable ?,http://www.outdoor-project.fr/carport-permis-de-construire/,https://gnau3.operis.fr/angers/gnau/#/,voici le lien d’Angers,12,178,true,false,false,true,false,false,false,false,2023-12-24,2024-10-05,false,false
4,Urbanisme - Pont-de-Buis lès Quimerc'h,http://www.pontdebuislesquimerch.fr/environnement/urbanisme/,https://gnau3.operis.fr/presquiledecrozon/gnau/#/,GNAU,6,108,false,false,false,false,false,false,true,false,2023-12-12,2024-10-02,false,false
4,Langolen - DÉPÔT DES AUTORISATIONS D'URBANISME,https://langolen.bzh/depot-des-autorisations-durbanisme/,https://gnau3.operis.fr/quimperbretagneoccidentale/gnau/,Accéder au téléservice de dépôt en ligne des autorisations d’urbanisme,2,50,false,false,false,true,false,false,false,false,2024-03-15,2024-10-04,false,false
4,Démarches d'urbanisme en ligne - Mairie de Pecqueuse,https://mairie-pecqueuse.fr/demarches-durbanisme-en-ligne/,https://gnau3.operis.fr/payslimours/gnau/#/,GUICHET DES AUTORISATIONS D’URBANISME DU PAYS DE LIMOURS,8,87,false,false,false,true,false,false,false,false,2024-06-07,2024-09-29,false,false
4,Démarches d’urbanisme - Mairie MELLAC,https://mellac.bzh/mon-quotidien-2/demarches-durbanisme/,https://gnau3.operis.fr/quimperle/gnau/#/,le guichet,13,61,false,false,false,true,false,false,false,false,2024-04-02,2024-10-04,false,false
4,Demandes d'urbanisme - Mairie de Pluguffan (29),https://pluguffan.bzh/habitat-logement-et-urbanisme/demandes-durbanisme-2/,https://gnau3.operis.fr/quimperbretagneoccidentale/gnau/#/,Déposer une demande d’urbanisme en ligne,5,75,false,false,false,true,false,false,false,false,2024-03-30,2024-09-26,false,false
4,Urbanisme - Angervilliers,https://ville-angervilliers.fr/fr/rb/902280/urbanisme-227,https://gnau3.operis.fr/payslimours/gnau/#/,https://gnau3.operis.fr/payslimours/gnau/#/,12,59,false,false,false,true,false,false,false,false,2023-12-22,2024-09-25,false,false
4,Briqueville sur mer - Urbanisme,https://www.bricqueville-sur-mer.fr/index.php/vie-pratique-sociale/urbanisme,https://gnau3.operis.fr/granvilleterreetmer/gnau/#/,https://gnau3.operis.fr/granvilleterreetmer/gnau/#/,4,84,false,false,false,true,false,false,false,false,2024-03-21,2024-09-20,false,false
4,urbanisme - Edern,https://www.edern.fr/mon-quotidien/urbanisme-3/,https://gnau3.operis.fr/quimperbretagneoccidentale/gnau/#/,dématérialisation des autorisations d'urbanisme,10,57,false,false,false,true,false,false,false,false,2024-04-02,2024-10-04,false,false
4,Vos projets d'urbanisme - Mairie de Fontenay-lès-Briis - Essonne,https://www.fontenay-les-briis.fr/mairie/urbanisme/projets-durbanisme/,https://gnau3.operis.fr/payslimours/gnau/#/,ACCÉDER au nouveau Guichet Numérique des Autorisations d’Urbanisme,18,165,false,false,false,true,false,false,false,false,2023-12-31,2024-09-17,false,false
4,Lanvéoc - Guichet numérique des autorisations d’urbanisme (GNAU),https://www.lanveoc.com/mairie-lanveoc/environnement-et-urbanisme/guichet-numerique-des-autorisations-durbanisme-gnau.htm,https://gnau3.operis.fr/presquiledecrozon/gnau/#/,Accueil | Guichet Numérique des Autorisations d'Urbanisme (operis.fr),8,49,false,false,false,true,false,false,false,false,2023-08-22,2024-09-09,false,false
4,Urbanisme : démarches – Les Molières – Essonne 91470,https://www.lesmolieres.fr/urbanisme-demarches/,https://gnau3.operis.fr/payslimours/gnau/#/,https://gnau3.operis.fr/payslimours/gnau/#/,54,60,false,false,false,true,false,false,false,false,2023-12-23,2024-09-21,false,false
4,Urbanisme,https://www.mairie-bessines.fr/plu-mairie-bessines-deux-sevres_fr.html,https://gnau3.operis.fr/niort/gnau/#/,https://gnau3.operis.fr/niort/gnau/#/,12,44,false,false,false,true,false,false,false,false,2024-09-06,2024-10-04,false,false
4,Actualités - Commune de Spézet,https://www.mairie-spezet.fr/actualites/,https://gnau3.operis.fr/quimperbretagneoccidentale/gnau/,Lien téléservice de dépôt en ligne,3,56,false,false,false,true,false,false,false,false,2024-01-29,2024-09-27,false,false
4,Urbanisme roscanvel.fr,https://www.roscanvel.fr/demarches-et-services-urbanisme-pxl-12_121_657.html,https://gnau3.operis.fr/presquiledecrozon/gnau/#/,,8,46,false,false,false,false,false,false,true,false,2024-04-24,2024-10-07,false,false
