Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
52,Titre de la page d'accueil de mon site | LAIZE,https://www.laize.fr/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,Dépôt des demandes d'urbanisme,10,75,false,false,false,false,false,false,true,false,2024-10-24,2025-07-28,false,false
43,Vivy - site officiel de la commune,https://www.vivy-commune.fr/,https://gnau43.operis.fr/longuejumelles/gnau/#/%20,,3,105,false,false,false,false,false,false,true,false,2025-01-09,2025-07-24,false,false
27,Ville de LEFOREST – Site officiel de votre ville,https://www.villedeleforest.fr/,https://gnau43.operis.fr/leforest/gnau/#/,ACCÈS EN 1 CLIC - Guichet numérique des autorisations d'urbanisme,9,193,false,false,false,false,false,false,true,false,2024-10-19,2025-08-04,false,false
14,Mairie Davayé (FR-71) ⚠️ Alertes & informations municipales,https://app.panneaupocket.com/ville/1306874247-davaye-71960,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/?#/,49,68,false,false,false,true,false,false,false,false,2024-10-28,2025-07-26,false,false
13,Délibérations - Conseil municipal du 24/02/2025,https://app.panneaupocket.com/ville/1306874247-davaye-71960?panneau=1098378066,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/?#/,29,60,false,false,false,true,false,false,false,false,2025-03-16,2025-05-06,false,false
13,SALON DAV'IN - LYCEE,https://app.panneaupocket.com/ville/1306874247-davaye-71960?panneau=1156701873,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/?#/,16,77,false,false,false,true,false,false,false,false,2025-02-08,2025-03-25,false,false
13,SALON DES ARTISTES LOCAUX,https://app.panneaupocket.com/ville/1306874247-davaye-71960?panneau=1312204252,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/?#/,12,55,false,false,false,true,false,false,false,false,2025-01-23,2025-03-07,false,false
13,REGLEMENTATION PROTOXYDE D AZOTE,https://app.panneaupocket.com/ville/1306874247-davaye-71960?panneau=401985446,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/?#/,11,64,false,false,false,true,false,false,false,false,2025-01-04,2025-02-20,false,false
13,STATIONNEMENT PLACE DE VARANJOUX,https://app.panneaupocket.com/ville/1306874247-davaye-71960?panneau=783166779,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/?#/,17,86,false,false,false,true,false,false,false,false,2024-12-08,2025-04-18,false,false
13,TRAVAUX RUE DES PEIGUINS,https://app.panneaupocket.com/ville/1306874247-davaye-71960?panneau=910234012,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/?#/,17,81,false,false,false,true,false,false,false,false,2025-02-22,2025-04-14,false,false
13,DAVAYE-LOISIRS - Excursion à Chamonix,https://app.panneaupocket.com/ville/1306874247-davaye-71960?panneau=952752167,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/?#/,30,59,false,false,false,true,false,false,false,false,2025-03-13,2025-05-05,false,false
12,Site internet - Mairie Davayé,https://app.panneaupocket.com/ville/1306874247-davaye-71960?panneau=1157657880,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/?#/,41,67,false,false,false,true,false,false,false,false,2025-03-05,2025-06-15,false,false
12,MBA - Nouvelles ventes de composteurs,https://app.panneaupocket.com/ville/1306874247-davaye-71960?panneau=1568408919,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/?#/,31,54,false,false,false,true,false,false,false,false,2025-03-31,2025-05-22,false,false
12,Cité des climats et vins de Bourgogne à Mâcon,https://app.panneaupocket.com/ville/1306874247-davaye-71960?panneau=1863707324,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/?#/,34,55,false,false,false,true,false,false,false,false,2025-04-02,2025-05-25,false,false
12,PERIODES TAILLE DES HAIES,https://app.panneaupocket.com/ville/1306874247-davaye-71960?panneau=766160209,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/?#/,32,60,false,false,false,true,false,false,false,false,2025-04-16,2025-06-09,false,false
11,TRAVAUX RUE DE LA MAIRIE,https://app.panneaupocket.com/ville/1306874247-davaye-71960?panneau=1123884561,https://gnau43.operis.fr/maconnaisvalsaone/gnau/#/,https://gnau43.operis.fr/maconnaisvalsaone/gnau/?#/,53,87,false,false,false,true,false,false,false,false,2025-03-28,2025-07-11,false,false
