Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
68,"Cette ville doit sa renommée à sa gare dénommée Laroche-Migennes en 1918 et aussi pour avoir été moquée par un chansonnier de talent, Jean Raymond ""Laroche Mimi, Laroche Migennes etc…"" au temps de la vapeur.",https://www.ville-migennes.fr/,https://gnau35.operis.fr/migennes/gnau/#/,Urbanisme GNAU,17,162,false,false,false,true,false,false,false,false,2024-09-18,2025-08-03,false,false
68,"Cette ville doit sa renommée à sa gare dénommée Laroche-Migennes en 1918 et aussi pour avoir été moquée par un chansonnier de talent, Jean Raymond ""Laroche Mimi, Laroche Migennes etc…"" au temps de la vapeur.",https://www.ville-migennes.fr/,https://gnau35.operis.fr/migennes/gnau/#/,PORTAIL URBANISME GNAU PORTAIL URBANISME GNAU,17,162,false,false,false,false,false,false,true,false,2024-09-18,2025-08-03,false,false
62,Communauté de communes du Clunisois – Portail officiel – enclunisois.fr,https://enclunisois.fr/,https://gnau35.operis.fr/clunisois/gnau/#/,Accéder au Guichet numérique des autorisations d’urbanisme,25,160,false,false,false,true,false,false,false,false,2025-01-22,2025-08-04,false,false
59,Communauté de Communes de l'Agglomération Migennoise - CCAM,https://www.ccam.fr/,https://gnau35.operis.fr/migennes/gnau/#/,En savoir plus Icon fleche jaune,14,59,false,false,false,false,false,false,true,false,2024-09-15,2025-07-24,false,false
55,Bienvenue à Donzenac... | Commune de Donzenac,http://www.donzenac.correze.net/,https://gnau35.operis.fr/bassindebrive/gnau/#/,Cliquez ICI,4,79,false,false,false,true,false,false,false,true,2025-01-24,2025-07-26,false,false
55,Accueil | Mairie de Petite-Île,https://www.petite-ile.re/,https://gnau35.operis.fr/petiteile/gnau/,maps_home_work Urbanisme,9,259,false,false,false,true,false,false,false,true,2024-09-18,2025-08-05,false,false
48,Commune de Saint-Pantaléon de Larche en Corrèze... | Commune de Saint Pantaléon De Larche,http://www.st-pantaleon-larche.correze.net/,https://gnau35.operis.fr/bassindebrive/gnau/#/,https://gnau35.operis.fr/bassindebrive/gnau/#/,8,68,false,false,false,true,false,false,false,true,2024-02-23,2025-04-05,false,true
25,VIGNOLS,http://www.vignols.fr/,https://gnau35.operis.fr/bassindebrive/gnau/#/,https://gnau35.operis.fr/bassindebrive/gnau/#/,11,47,false,false,false,true,false,false,false,true,2025-01-08,2025-08-07,false,false
16,Actions et dispositifs – Agglo,http://www.agglodebrive.fr/les-competences/habitat-et-urbanisme/actions-et-dispositifs/,https://gnau35.operis.fr/bassindebrive/gnau/#/,https://gnau35.operis.fr/bassindebrive/gnau/#/,3,72,false,false,false,true,false,false,false,false,2025-01-19,2025-02-28,false,false
15,Bienvenue à Cublac | Commune de Cublac en Corrèze,https://www.cublac.correze.net/,https://gnau35.operis.fr/bassindebrive/gnau/#/,ici,9,83,false,false,false,true,false,false,false,true,2025-01-21,2025-07-22,false,false
13,COR : les démarches d'urbanisme désormais possibles en ligne - Le Patriote Beaujolais,https://mesinfos.fr/auvergne-rhone-alpes/cor-les-demarches-durbanisme-desormais-possibles-en-ligne-92993.html,https://gnau35.operis.fr/ouestrhodanien/gnau/#/,en suivant ce lien,8,91,false,false,false,true,false,false,false,false,2025-01-28,2025-07-18,false,false
11,Urbanisme,https://www.cc-sud-territoire.fr/vie-locale/urbanisme.htm,https://gnau35.operis.fr/sudterritoire/gnau/#/,Guichet Numérique des Autorisations d’Urbanisme (GNAU),6,50,false,false,false,true,false,false,false,false,2025-01-11,2025-07-13,false,false
11,Urbanisme,https://www.cc-sud-territoire.fr/vie-locale/urbanisme.htm,https://gnau35.operis.fr/sudterritoire/gnau/#/,.,6,50,false,false,false,true,false,false,false,false,2025-01-11,2025-07-13,false,false
11,Guichet numérique des Autorisations d'Urbanisme / Demande d'urbanisme dématérialisée - Site officiel de la Ville de Sarcelles,https://www.sarcelles.fr/cadre-de-vie/urbanisme/dematerisalisation-demande-urbanisme/,https://gnau35.operis.fr/sarcelles/gnau,URBANISME / DEMANDE D’AUTORISATION DÉMATERIALISÉE gnau35.operis.fr,6,100,false,false,false,true,false,false,false,false,2025-01-04,2025-02-14,false,false
10,LE POINT SUR LA DEMATERIALISATION DES AUTORISATIONS D’URBANISME | Ordre des architectes,https://www.architectes.org/actualites/le-point-sur-la-dematerialisation-des-autorisations-durbanisme-92468,https://gnau35.operis.fr/paysduvermandois/gnau,,22,18,false,false,false,true,false,false,false,false,2024-10-11,2025-08-03,false,false
